date,year,week,month,yearMinus2000,dayOfSeries,dayOfYear,seasonalEffect,mu,y
2000-12-27,2000,52,12,0,362,362,-0.385663406243607,0.619715294167004,3
2000-12-28,2000,52,12,0,363,363,-0.369724542890673,0.63471016691783,3
2000-12-29,2000,52,12,0,364,364,-0.353676122176372,0.650174699810868,2
2000-12-30,2000,52,12,0,365,365,-0.337522899594114,0.666120729469009,1
2000-12-31,2000,52,12,0,366,366,-0.321269661692365,0.682560239688224,2
2001-01-01,2001,1,1,1,367,1,-0.321269661692364,0.754345726738169,3
2001-01-02,2001,1,1,1,368,2,-0.304921224656289,0.773072969550016,1
2001-01-03,2001,1,1,1,369,3,-0.288482432880609,0.792372515953349,1
2001-01-04,2001,1,1,1,370,4,-0.271958157534106,0.812258015429578,0
2001-01-05,2001,1,1,1,371,5,-0.255353295116187,0.832743220804764,2
2001-01-06,2001,1,1,1,372,6,-0.23867276600595,0.853841970124941,1
2001-01-07,2001,1,1,1,373,7,-0.221921513004166,0.875568167113744,1
2001-01-08,2001,2,1,1,374,8,-0.205104499868619,0.897935760165412,1
2001-01-09,2001,2,1,1,375,9,-0.188226709843244,0.920958719828106,1
2001-01-10,2001,2,1,1,376,10,-0.171293144181478,0.944651014734689,2
2001-01-11,2001,2,1,1,377,11,-0.154308820664281,0.969026585940711,1
2001-01-12,2001,2,1,1,378,12,-0.137278772113265,0.994099319632368,2
2001-01-13,2001,2,1,1,379,13,-0.120208044899353,1.01988301817061,3
2001-01-14,2001,2,1,1,380,14,-0.103101697447435,1.04639136944146,1
2001-01-15,2001,3,1,1,381,15,-0.0859647987374465,1.07363791448688,2
2001-01-16,2001,3,1,1,382,16,-0.0688024268023199,1.10163601339548,2
2001-01-17,2001,3,1,1,383,17,-0.0516196672232538,1.13039880943728,3
2001-01-18,2001,3,1,1,384,18,-0.0344216116227457,1.15993919143311,3
2001-01-19,2001,3,1,1,385,19,-0.0172133561558347,1.19026975435487,4
2001-01-20,2001,3,1,1,386,20,0,1.22140275816017,3
2001-01-21,2001,3,1,1,387,21,0.0172133561558347,1.25335008487202,3
2001-01-22,2001,4,1,1,388,22,0.0344216116227457,1.28612319392202,3
2001-01-23,2001,4,1,1,389,23,0.0516196672232538,1.31973307578403,3
2001-01-24,2001,4,1,1,390,24,0.0688024268023199,1.35419020393419,2
2001-01-25,2001,4,1,1,391,25,0.0859647987374465,1.38950448518228,1
2001-01-26,2001,4,1,1,392,26,0.103101697447435,1.42568520842978,0
2001-01-27,2001,4,1,1,393,27,0.120208044899353,1.46274099192003,1
2001-01-28,2001,4,1,1,394,28,0.137278772113265,1.50067972905662,3
2001-01-29,2001,5,1,1,395,29,0.154308820664281,1.53950853287791,4
2001-01-30,2001,5,1,1,396,30,0.171293144181478,1.57923367928659,2
2001-01-31,2001,5,1,1,397,31,0.188226709843244,1.61986054914569,4
2001-02-01,2001,5,2,1,398,32,0.205104499868619,1.66139356936453,3
2001-02-02,2001,5,2,1,399,33,0.221921513004166,1.7038361531107,5
2001-02-03,2001,5,2,1,400,34,0.23867276600595,1.74719063929708,3
2001-02-04,2001,5,2,1,401,35,0.255353295116187,1.79145823150571,4
2001-02-05,2001,6,2,1,402,36,0.271958157534106,1.8366389365235,4
2001-02-06,2001,6,2,1,403,37,0.288482432880609,1.88273150267759,4
2001-02-07,2001,6,2,1,404,38,0.304921224656289,1.92973335817138,2
2001-02-08,2001,6,2,1,405,39,0.321269661692364,1.97764054963498,3
2001-02-09,2001,6,2,1,406,40,0.337522899594113,2.02644768111635,2
2001-02-10,2001,6,2,1,407,41,0.353676122176372,2.07614785375172,2
2001-02-11,2001,6,2,1,408,42,0.369724542890673,2.12673260636576,4
2001-02-12,2001,7,2,1,409,43,0.385663406243607,2.17819185726315,2
2001-02-13,2001,7,2,1,410,44,0.401487989205973,2.23051384748389,2
2001-02-14,2001,7,2,1,411,45,0.417193602612317,2.28368508580476,2
2001-02-15,2001,7,2,1,412,46,0.432775592550431,2.33769029577812,1
2001-02-16,2001,7,2,1,413,47,0.448229341740411,2.39251236510751,2
2001-02-17,2001,7,2,1,414,48,0.463550270902851,2.44813229766664,5
2001-02-18,2001,7,2,1,415,49,0.478733840115789,2.50452916847384,3
2001-02-19,2001,8,2,1,416,50,0.493775550159977,2.56168008193883,2
2001-02-20,2001,8,2,1,417,51,0.508670943852104,2.61956013370174,2
2001-02-21,2001,8,2,1,418,52,0.52341560736555,2.67814237638568,3
2001-02-22,2001,8,2,1,419,53,0.5380051715383,2.73739778958439,7
2001-02-23,2001,8,2,1,420,54,0.55243531316762,2.7972952544045,7
2001-02-24,2001,8,2,1,421,55,0.566701756291118,2.85780153287845,4
2001-02-25,2001,8,2,1,422,56,0.580800273453801,2.9188812525586,6
2001-02-26,2001,9,2,1,423,57,0.594726686960763,2.98049689659563,7
2001-02-27,2001,9,2,1,424,58,0.608476870115126,3.04260879959468,7
2001-02-28,2001,9,2,1,425,59,0.622046748440868,3.10517514953135,5
2001-03-01,2001,9,3,1,426,60,0.635432300890177,3.16815199599577,3
2001-03-02,2001,9,3,1,427,61,0.648629561034981,3.23149326501702,5
2001-03-03,2001,9,3,1,428,62,0.661634618242278,3.29515078070227,9
2001-03-04,2001,9,3,1,429,63,0.674443618832946,3.3590742939047,6
2001-03-05,2001,10,3,1,430,64,0.687052767223667,3.42321151811187,7
2001-03-06,2001,10,3,1,431,65,0.699458327051647,3.48750817272166,8
2001-03-07,2001,10,3,1,432,66,0.711656622281775,3.55190803384639,10
2001-03-08,2001,10,3,1,433,67,0.723644038295912,3.6163529927572,12
2001-03-09,2001,10,3,1,434,68,0.735417022963986,3.68078312205,8
2001-03-10,2001,10,3,1,435,69,0.746972087696555,3.74513674958247,14
2001-03-11,2001,10,3,1,436,70,0.758305808478562,3.80935054019725,10
2001-03-12,2001,11,3,1,437,71,0.769414826883938,3.87335958521107,8
2001-03-13,2001,11,3,1,438,72,0.780295851070776,3.93709749961291,9
2001-03-14,2001,11,3,1,439,73,0.790945656756777,4.00049652687592,6
2001-03-15,2001,11,3,1,440,74,0.801361088174677,4.06348765124906,4
2001-03-16,2001,11,3,1,441,75,0.811539059007361,4.1260007173546,12
2001-03-17,2001,11,3,1,442,76,0.821476553302414,4.18796455687702,16
2001-03-18,2001,11,3,1,443,77,0.831170626365808,4.24930712208876,10
2001-03-19,2001,12,3,1,444,78,0.840618405634478,4.30995562591685,10
2001-03-20,2001,12,3,1,445,79,0.849817091527528,4.36983668821482,10
2001-03-21,2001,12,3,1,446,80,0.858763958275803,4.42887648786357,8
2001-03-22,2001,12,3,1,447,81,0.867456354729597,4.48700092028626,9
2001-03-23,2001,12,3,1,448,82,0.875891705144243,4.5441357599239,10
2001-03-24,2001,12,3,1,449,83,0.884067509943364,4.60020682718157,12
2001-03-25,2001,12,3,1,450,84,0.891981346459549,4.65514015932018,12
2001-03-26,2001,13,3,1,451,85,0.899630869652243,4.70886218473532,9
2001-03-27,2001,13,3,1,452,86,0.907013812802636,4.76129990003398,9
2001-03-28,2001,13,3,1,453,87,0.914127988185334,4.81238104929105,9
2001-03-29,2001,13,3,1,454,88,0.920971287716635,4.86203430484214,10
2001-03-30,2001,13,3,1,455,89,0.927541683579197,4.910189448946,8
2001-03-31,2001,13,3,1,456,90,0.933837228822925,4.95677755563055,9
2001-04-01,2001,13,4,1,457,91,0.939856057941895,5.00173117202021,10
2001-04-02,2001,14,4,1,458,92,0.945596387427143,5.04498449842961,11
2001-04-03,2001,14,4,1,459,93,0.951056516295153,5.08647356650003,9
2001-04-04,2001,14,4,1,460,94,0.956234826591906,5.12613641465021,12
2001-04-05,2001,14,4,1,461,95,0.961129783872301,5.16391326011191,13
2001-04-06,2001,14,4,1,462,96,0.965739937654855,5.19974666682462,12
2001-04-07,2001,14,4,1,463,97,0.970063921851507,5.23358170847058,12
2001-04-08,2001,14,4,1,464,98,0.97410045517242,5.26536612594376,11
2001-04-09,2001,15,4,1,465,99,0.977848341505657,5.2950504785617,10
2001-04-10,2001,15,4,1,466,100,0.981306470271609,5.3225882883499,12
2001-04-11,2001,15,4,1,467,101,0.984473816752092,5.34793617675222,9
2001-04-12,2001,15,4,1,468,102,0.987349442393986,5.37105399314937,10
2001-04-13,2001,15,4,1,469,103,0.989932495087353,5.39190493459941,9
2001-04-14,2001,15,4,1,470,104,0.992222209417932,5.41045565625033,14
2001-04-15,2001,15,4,1,471,105,0.994217906893952,5.42667637191401,16
2001-04-16,2001,16,4,1,472,106,0.995918996147179,5.44054094433338,15
2001-04-17,2001,16,4,1,473,107,0.997324973108156,5.45202696472065,15
2001-04-18,2001,16,4,1,474,108,0.998435421155564,5.46111582119254,11
2001-04-19,2001,16,4,1,475,109,0.999250011239683,5.4677927557796,11
2001-04-20,2001,16,4,1,476,110,0.999768501979891,5.47204690973961,12
2001-04-21,2001,16,4,1,477,111,0.99999073973619,5.47387135695989,9
2001-04-22,2001,16,4,1,478,112,0.999916658654738,5.47326312528957,7
2001-04-23,2001,17,4,1,479,113,0.999546280687357,5.47022320570027,7
2001-04-24,2001,17,4,1,480,114,0.998879715585034,5.46475654923124,8
2001-04-25,2001,17,4,1,481,115,0.997917160865392,5.45687205173392,11
2001-04-26,2001,17,4,1,482,116,0.99665890175417,5.44658252648827,12
2001-04-27,2001,17,4,1,483,117,0.995105311100698,5.4339046648215,14
2001-04-28,2001,17,4,1,484,118,0.993256849267414,5.41885898491641,15
2001-04-29,2001,17,4,1,485,119,0.991114063993455,5.40146976905193,11
2001-04-30,2001,18,4,1,486,120,0.988677590232341,5.38176498957285,15
2001-05-01,2001,18,5,1,487,121,0.98594814996383,5.35977622393724,12
2001-05-02,2001,18,5,1,488,122,0.982926551979982,5.33553855924022,17
2001-05-03,2001,18,5,1,489,123,0.97961369164549,5.30909048665943,12
2001-05-04,2001,18,5,1,490,124,0.976010550632368,5.28047378631211,9
2001-05-05,2001,18,5,1,491,125,0.972118196629061,5.24973340305449,10
2001-05-06,2001,18,5,1,492,126,0.967937783024064,5.21691731379207,13
2001-05-07,2001,19,5,1,493,127,0.963470548564149,5.18207638690307,12
2001-05-08,2001,19,5,1,494,128,0.958717816987296,5.1452642344079,8
2001-05-09,2001,19,5,1,495,129,0.953680996630446,5.1065370575436,10
2001-05-10,2001,19,5,1,496,130,0.948361580012172,5.06595348642436,11
2001-05-11,2001,19,5,1,497,131,0.942761143390421,5.02357441448754,14
2001-05-12,2001,19,5,1,498,132,0.936881346295431,4.97946282843809,12
2001-05-13,2001,19,5,1,499,133,0.930723931037979,4.93368363441437,10
2001-05-14,2001,20,5,1,500,134,0.924290722193093,4.88630348110327,7
2001-05-15,2001,20,5,1,501,135,0.917583626059394,4.83739058053431,5
2001-05-16,2001,20,5,1,502,136,0.910604630094216,4.78701452727911,8
2001-05-17,2001,20,5,1,503,137,0.903355802324685,4.73524611677608,10
2001-05-18,2001,20,5,1,504,138,0.895839290734909,4.68215716348926,7
2001-05-19,2001,20,5,1,505,139,0.888057322629493,4.62782031959619,8
2001-05-20,2001,20,5,1,506,140,0.880012203973536,4.57230889488118,6
2001-05-21,2001,21,5,1,507,141,0.871706318709322,4.51569667848988,4
2001-05-22,2001,21,5,1,508,142,0.863142128049912,4.45805776317591,5
2001-05-23,2001,21,5,1,509,143,0.854322169749827,4.39946637264381,8
2001-05-24,2001,21,5,1,510,144,0.845249057353063,4.33999669256226,9
2001-05-25,2001,21,5,1,511,145,0.835925479418637,4.2797227057897,9
2001-05-26,2001,21,5,1,512,146,0.82635419872391,4.21871803232008,6
2001-05-27,2001,21,5,1,513,147,0.816538051445916,4.1570557744207,7
2001-05-28,2001,22,5,1,514,148,0.806479946320945,4.09480836739632,7
2001-05-29,2001,22,5,1,515,149,0.796182863782616,4.03204743637542,9
2001-05-30,2001,22,5,1,516,150,0.785649855078715,3.96884365947448,9
2001-05-31,2001,22,5,1,517,151,0.774884041367041,3.90526663765629,7
2001-06-01,2001,22,6,1,518,152,0.763888612790543,3.84138477155741,8
2001-06-02,2001,22,6,1,519,153,0.752666827532008,3.77726514551935,8
2001-06-03,2001,22,6,1,520,154,0.741222010848596,3.71297341901758,6
2001-06-04,2001,23,6,1,521,155,0.729557554086488,3.64857372564213,4
2001-06-05,2001,23,6,1,522,156,0.717676913675962,3.58412857974452,6
2001-06-06,2001,23,6,1,523,157,0.705583610107178,3.51969879082677,9
2001-06-07,2001,23,6,1,524,158,0.693281226886978,3.45534338571102,7
2001-06-08,2001,23,6,1,525,159,0.680773409477016,3.39111953849215,8
2001-06-09,2001,23,6,1,526,160,0.668063864213534,3.3270825082408,10
2001-06-10,2001,23,6,1,527,161,0.655156357209085,3.26328558439131,10
2001-06-11,2001,24,6,1,528,162,0.642054713236564,3.19978003971744,11
2001-06-12,2001,24,6,1,529,163,0.628762814595834,3.13661509076958,6
2001-06-13,2001,24,6,1,530,164,0.615284599963328,3.07383786561902,4
2001-06-14,2001,24,6,1,531,165,0.601624063224923,3.01149337872988,5
2001-06-15,2001,24,6,1,532,166,0.587785252292473,2.94962451275535,10
2001-06-16,2001,24,6,1,533,167,0.573772267904325,2.88827200703394,11
2001-06-17,2001,24,6,1,534,168,0.559589262410177,2.82747445254207,12
2001-06-18,2001,25,6,1,535,169,0.545240438540651,2.76726829304236,7
2001-06-19,2001,25,6,1,536,170,0.530730048161933,2.70768783215243,5
2001-06-20,2001,25,6,1,537,171,0.516062391015853,2.648765246046,6
2001-06-21,2001,25,6,1,538,172,0.501241813445776,2.59053060148772,5
2001-06-22,2001,25,6,1,539,173,0.48627270710869,2.53301187889483,6
2001-06-23,2001,25,6,1,540,174,0.471159507673864,2.47623500011196,5
2001-06-24,2001,25,6,1,541,175,0.455906693508459,2.42022386058111,7
2001-06-25,2001,26,6,1,542,176,0.440518784350495,2.36500036558609,5
2001-06-26,2001,26,6,1,543,177,0.425000339969554,2.31058447024976,5
2001-06-27,2001,26,6,1,544,178,0.409355958815621,2.25699422296319,6
2001-06-28,2001,26,6,1,545,179,0.393590276656467,2.20424581192832,6
2001-06-29,2001,26,6,1,546,180,0.377707965203965,2.1523536144994,7
2001-06-30,2001,26,6,1,547,181,0.361713730729768,2.10133024901362,3
2001-07-01,2001,26,7,1,548,182,0.345612312670734,2.05118662880796,5
2001-07-02,2001,27,7,1,549,183,0.32940848222453,2.00193201812668,4
2001-07-03,2001,27,7,1,550,184,0.313107040935827,1.95357408963253,3
2001-07-04,2001,27,7,1,551,185,0.296712819273491,1.90611898324435,4
2001-07-05,2001,27,7,1,552,186,0.280230675199216,1.8595713660337,3
2001-07-06,2001,27,7,1,553,187,0.263665492728007,1.81393449292473,3
2001-07-07,2001,27,7,1,554,188,0.247022180480936,1.76921026795241,5
2001-07-08,2001,27,7,1,555,189,0.230305670230612,1.72539930584683,4
2001-07-09,2001,28,7,1,556,190,0.213520915439796,1.6825009937234,2
2001-07-10,2001,28,7,1,557,191,0.196672889793576,1.64051355267162,2
2001-07-11,2001,28,7,1,558,192,0.179766585725562,1.59943409904799,4
2001-07-12,2001,28,7,1,559,193,0.162807012938517,1.55925870529161,2
2001-07-13,2001,28,7,1,560,194,0.145799196919875,1.51998246009408,4
2001-07-14,2001,28,7,1,561,195,0.128748177452581,1.48159952776837,4
2001-07-15,2001,28,7,1,562,196,0.111659007121695,1.44410320667405,4
2001-07-16,2001,29,7,1,563,197,0.0945367498171991,1.40748598656919,3
2001-07-17,2001,29,7,1,564,198,0.077386479233463,1.37173960477145,3
2001-07-18,2001,29,7,1,565,199,0.060213277365793,1.33685510102328,3
2001-07-19,2001,29,7,1,566,200,0.0430222330045306,1.3028228709679,3
2001-07-20,2001,29,7,1,567,201,0.0258184402271331,1.26963271815404,2
2001-07-21,2001,29,7,1,568,202,0.0086069968886887,1.23727390449873,2
2001-07-22,2001,29,7,1,569,203,-0.00860699688868801,1.2057351991479,1
2001-07-23,2001,30,7,1,570,204,-0.0258184402271324,1.17500492568456,2
2001-07-24,2001,30,7,1,571,205,-0.0430222330045303,1.14507100764431,2
2001-07-25,2001,30,7,1,572,206,-0.0602132773657928,1.11592101230669,3
2001-07-26,2001,30,7,1,573,207,-0.0773864792334632,1.08754219273987,3
2001-07-27,2001,30,7,1,574,208,-0.0945367498171993,1.05992152808402,3
2001-07-28,2001,30,7,1,575,209,-0.111659007121694,1.0330457620665,1
2001-07-29,2001,30,7,1,576,210,-0.128748177452581,1.00690143974891,1
2001-07-30,2001,31,7,1,577,211,-0.145799196919874,0.981474942512784,1
2001-07-31,2001,31,7,1,578,212,-0.162807012938516,0.956752521296508,3
2001-08-01,2001,31,8,1,579,213,-0.179766585725562,0.932720328101814,1
2001-08-02,2001,31,8,1,580,214,-0.196672889793576,0.909364445793082,3
2001-08-03,2001,31,8,1,581,215,-0.213520915439796,0.886670916217313,1
2001-08-04,2001,31,8,1,582,216,-0.230305670230612,0.864625766676704,3
2001-08-05,2001,31,8,1,583,217,-0.247022180480935,0.843215034789408,1
2001-08-06,2001,32,8,1,584,218,-0.263665492728007,0.822424791777294,4
2001-08-07,2001,32,8,1,585,219,-0.280230675199216,0.80224116422227,3
2001-08-08,2001,32,8,1,586,220,-0.29671281927349,0.782650354335218,1
2001-08-09,2001,32,8,1,587,221,-0.313107040935827,0.763638658783544,1
2001-08-10,2001,32,8,1,588,222,-0.32940848222453,0.745192486125107,2
2001-08-11,2001,32,8,1,589,223,-0.345612312670733,0.727298372897564,2
2001-08-12,2001,32,8,1,590,224,-0.361713730729767,0.709942998413287,3
2001-08-13,2001,33,8,1,591,225,-0.377707965203965,0.693113198310698,3
2001-08-14,2001,33,8,1,592,226,-0.393590276656466,0.676795976913388,2
2001-08-15,2001,33,8,1,593,227,-0.409355958815621,0.660978518448607,2
2001-08-16,2001,33,8,1,594,228,-0.425000339969554,0.645648197176714,2
2001-08-17,2001,33,8,1,595,229,-0.440518784350495,0.63079258648299,3
2001-08-18,2001,33,8,1,596,230,-0.455906693508459,0.616399466982808,2
2001-08-19,2001,33,8,1,597,231,-0.471159507673864,0.602456833690591,1
2001-08-20,2001,34,8,1,598,232,-0.48627270710869,0.588952902302283,0
2001-08-21,2001,34,8,1,599,233,-0.501241813445776,0.575876114640192,0
2001-08-22,2001,34,8,1,600,234,-0.516062391015853,0.563215143308084,0
2001-08-23,2001,34,8,1,601,235,-0.530730048161933,0.550958895603327,0
2001-08-24,2001,34,8,1,602,236,-0.545240438540651,0.539096516731721,2
2001-08-25,2001,34,8,1,603,237,-0.559589262410176,0.527617392369375,3
2001-08-26,2001,34,8,1,604,238,-0.573772267904324,0.516511150614679,2
2001-08-27,2001,35,8,1,605,239,-0.587785252292473,0.505767663372076,2
2001-08-28,2001,35,8,1,606,240,-0.601624063224923,0.495377047207874,2
2001-08-29,2001,35,8,1,607,241,-0.615284599963328,0.485329663716939,2
2001-08-30,2001,35,8,1,608,242,-0.628762814595835,0.475616119437609,1
2001-08-31,2001,35,8,1,609,243,-0.642054713236564,0.466227265350717,0
2001-09-01,2001,35,9,1,610,244,-0.655156357209085,0.45715419599708,0
2001-09-02,2001,35,9,1,611,245,-0.668063864213533,0.448388248246381,1
2001-09-03,2001,36,9,1,612,246,-0.680773409477016,0.439920999748834,3
2001-09-04,2001,36,9,1,613,247,-0.693281226886977,0.431744267099605,1
2001-09-05,2001,36,9,1,614,248,-0.705583610107177,0.423850103744487,1
2001-09-06,2001,36,9,1,615,249,-0.717676913675962,0.416230797653919,0
2001-09-07,2001,36,9,1,616,250,-0.729557554086488,0.408878868791042,1
2001-09-08,2001,36,9,1,617,251,-0.741222010848596,0.40178706639812,2
2001-09-09,2001,36,9,1,618,252,-0.752666827532008,0.394948366124336,1
2001-09-10,2001,37,9,1,619,253,-0.763888612790543,0.388355967016666,1
2001-09-11,2001,37,9,1,620,254,-0.774884041367041,0.382003288394304,1
2001-09-12,2001,37,9,1,621,255,-0.785649855078714,0.375883966625887,0
2001-09-13,2001,37,9,1,622,256,-0.796182863782615,0.3699918518276,0
2001-09-14,2001,37,9,1,623,257,-0.806479946320945,0.36432100449913,0
2001-09-15,2001,37,9,1,624,258,-0.816538051445916,0.358865692113347,1
2001-09-16,2001,37,9,1,625,259,-0.826354198723909,0.353620385674565,2
2001-09-17,2001,38,9,1,626,260,-0.835925479418637,0.348579756259231,1
2001-09-18,2001,38,9,1,627,261,-0.845249057353063,0.343738671551964,2
2001-09-19,2001,38,9,1,628,262,-0.854322169749827,0.339092192388955,1
2001-09-20,2001,38,9,1,629,263,-0.863142128049912,0.334635569319878,1
2001-09-21,2001,38,9,1,630,264,-0.871706318709322,0.33036423919867,1
2001-09-22,2001,38,9,1,631,265,-0.880012203973536,0.32627382181274,1
2001-09-23,2001,38,9,1,632,266,-0.888057322629493,0.322360116559461,2
2001-09-24,2001,39,9,1,633,267,-0.895839290734909,0.318619099178107,1
2001-09-25,2001,39,9,1,634,268,-0.903355802324684,0.315046918544745,1
2001-09-26,2001,39,9,1,635,269,-0.910604630094216,0.311639893536987,0
2001-09-27,2001,39,9,1,636,270,-0.917583626059393,0.308394509974941,1
2001-09-28,2001,39,9,1,637,271,-0.924290722193093,0.305307417644152,1
2001-09-29,2001,39,9,1,638,272,-0.930723931037979,0.302375427405846,0
2001-09-30,2001,39,9,1,639,273,-0.936881346295431,0.299595508399289,0
2001-10-01,2001,40,10,1,640,274,-0.942761143390421,0.296964785340689,1
2001-10-02,2001,40,10,1,641,275,-0.948361580012172,0.294480535922612,3
2001-10-03,2001,40,10,1,642,276,-0.953680996630445,0.292140188317537,1
2001-10-04,2001,40,10,1,643,277,-0.958717816987296,0.289941318788838,1
2001-10-05,2001,40,10,1,644,278,-0.963470548564149,0.287881649412123,0
2001-10-06,2001,40,10,1,645,279,-0.967937783024064,0.285959045909603,0
2001-10-07,2001,40,10,1,646,280,-0.972118196629061,0.284171515599873,0
2001-10-08,2001,41,10,1,647,281,-0.976010550632368,0.282517205465225,0
2001-10-09,2001,41,10,1,648,282,-0.97961369164549,0.280994400338419,1
2001-10-10,2001,41,10,1,649,283,-0.982926551979982,0.27960152121058,1
2001-10-11,2001,41,10,1,650,284,-0.98594814996383,0.278337123661739,0
2001-10-12,2001,41,10,1,651,285,-0.98867759023234,0.277199896415335,0
2001-10-13,2001,41,10,1,652,286,-0.991114063993455,0.27618866001783,0
2001-10-14,2001,41,10,1,653,287,-0.993256849267414,0.275302365644468,0
2001-10-15,2001,42,10,1,654,288,-0.995105311100697,0.274540094032046,0
2001-10-16,2001,42,10,1,655,289,-0.99665890175417,0.273901054539449,0
2001-10-17,2001,42,10,1,656,290,-0.997917160865392,0.273384584336597,0
2001-10-18,2001,42,10,1,657,291,-0.998879715585034,0.272990147722342,0
2001-10-19,2001,42,10,1,658,292,-0.999546280687357,0.272717335571738,0
