date,year,week,month,yearMinus2000,dailyrainfall,dayOfYear,seasonalEffect,mu,y
2000-11-08,2000,45,11,0,1.95621411548927,313,-0.945596387427143,0.267564510455123,1
2000-11-09,2000,45,11,0,8.48587938118726,314,-0.939856057941895,0.269878320355788,0
2000-11-10,2000,45,11,0,2.3979524243623,315,-0.933837228822925,0.272325879551052,0
2000-11-11,2000,45,11,0,7.49105305876583,316,-0.927541683579197,0.27490972020759,1
2000-11-12,2000,45,11,0,0.179933533072472,317,-0.920971287716635,0.277632514075778,0
2000-11-13,2000,46,11,0,3.90193413710222,318,-0.914127988185334,0.280497074888711,0
2000-11-14,2000,46,11,0,8.64211200736463,319,-0.907013812802636,0.283506360850399,1
2000-11-15,2000,46,11,0,3.51830278290436,320,-0.899630869652243,0.286663477209384,1
2000-11-16,2000,46,11,0,6.33837386732921,321,-0.891981346459549,0.289971678913559,0
2000-11-17,2000,46,11,0,1.77658459637314,322,-0.884067509943364,0.29343437334165,0
2000-11-18,2000,46,11,0,6.88226476078853,323,-0.875891705144243,0.297055123106315,0
2000-11-19,2000,46,11,0,3.3376363129355,324,-0.867456354729597,0.300837648923389,1
2000-11-20,2000,47,11,0,1.75668513868004,325,-0.858763958275803,0.304785832541281,0
2000-11-21,2000,47,11,0,8.84520444553345,326,-0.849817091527528,0.308903719724009,0
2000-11-22,2000,47,11,0,0.766614798922092,327,-0.840618405634478,0.313195523280788,0
2000-11-23,2000,47,11,0,0.837058951146901,328,-0.831170626365808,0.317665626134474,0
2000-11-24,2000,47,11,0,8.35409552557394,329,-0.821476553302415,0.322318584420541,1
2000-11-25,2000,47,11,0,6.9418738479726,330,-0.811539059007361,0.327159130607585,0
2000-11-26,2000,47,11,0,0.610110939014703,331,-0.801361088174677,0.332192176629618,2
2000-11-27,2000,48,11,0,5.33603580668569,332,-0.790945656756778,0.337422817019701,0
2000-11-28,2000,48,11,0,5.07062298478559,333,-0.780295851070776,0.342856332033616,0
2000-11-29,2000,48,11,0,5.20335141103715,334,-0.769414826883938,0.348498190751491,1
2000-11-30,2000,48,11,0,2.1925333305262,335,-0.758305808478563,0.354354054144387,0
2000-12-01,2000,48,12,0,2.29339828249067,336,-0.746972087696555,0.360429778091947,2
2000-12-02,2000,48,12,0,4.09301440929994,337,-0.735417022963986,0.366731416336262,0
2000-12-03,2000,48,12,0,9.31250903522596,338,-0.723644038295912,0.373265223356096,0
2000-12-04,2000,49,12,0,3.91895498149097,339,-0.711656622281775,0.380037657144582,0
2000-12-05,2000,49,12,0,2.28162345243618,340,-0.699458327051647,0.387055381872431,0
2000-12-06,2000,49,12,0,9.63757814373821,341,-0.687052767223667,0.39432527041757,0
2000-12-07,2000,49,12,0,0.168415210209787,342,-0.674443618832946,0.401854406740996,0
2000-12-08,2000,49,12,0,3.16284930566326,343,-0.661634618242279,0.409650088087416,1
2000-12-09,2000,49,12,0,1.32699083536863,344,-0.648629561034982,0.417719826988063,0
2000-12-10,2000,49,12,0,2.76001002872363,345,-0.635432300890178,0.426071353041801,1
2000-12-11,2000,50,12,0,2.43848775047809,346,-0.622046748440868,0.434712614449375,0
2000-12-12,2000,50,12,0,0.119747563730925,347,-0.608476870115126,0.44365177927436,0
2000-12-13,2000,50,12,0,5.13932673959062,348,-0.594726686960764,0.452897236403041,1
2000-12-14,2000,50,12,0,9.53774427296594,349,-0.580800273453801,0.462457596174136,0
2000-12-15,2000,50,12,0,0.344665092416108,350,-0.566701756291118,0.472341690647913,1
2000-12-16,2000,50,12,0,5.28814713703468,351,-0.55243531316762,0.482558573482929,0
2000-12-17,2000,50,12,0,0.396459365729243,352,-0.538005171538299,0.493117519387253,0
2000-12-18,2000,51,12,0,3.29959828872234,353,-0.52341560736555,0.504028023109705,0
2000-12-19,2000,51,12,0,5.4317634832114,354,-0.508670943852104,0.515299797935349,0
2000-12-20,2000,51,12,0,7.34530542045832,355,-0.493775550159977,0.526942773648124,0
2000-12-21,2000,51,12,0,6.26379600726068,356,-0.478733840115788,0.53896709392231,0
2000-12-22,2000,51,12,0,2.11914482759312,357,-0.463550270902851,0.551383113103234,1
2000-12-23,2000,51,12,0,4.73586551612243,358,-0.448229341740411,0.564201392336523,0
2000-12-24,2000,51,12,0,1.2966291140765,359,-0.432775592550432,0.577432695004063,1
2000-12-25,2000,52,12,0,3.423707857728,360,-0.417193602612317,0.591087981423812,0
2000-12-26,2000,52,12,0,1.52677804697305,361,-0.401487989205974,0.605178402769702,1
2000-12-27,2000,52,12,0,3.03306829417124,362,-0.385663406243607,0.619715294167004,1
2000-12-28,2000,52,12,0,5.28329665306956,363,-0.369724542890673,0.63471016691783,1
2000-12-29,2000,52,12,0,4.15574491722509,364,-0.353676122176372,0.650174699810868,0
2000-12-30,2000,52,12,0,6.48662188788876,365,-0.337522899594114,0.666120729469009,0
2000-12-31,2000,52,12,0,3.75499370973557,366,-0.321269661692365,0.682560239688224,0
2001-01-01,2001,1,1,1,0.523387230932713,1,-0.321269661692364,0.754345726738169,0
2001-01-02,2001,1,1,1,0.534243898000568,2,-0.304921224656289,0.773072969550016,1
2001-01-03,2001,1,1,1,9.71319034229964,3,-0.288482432880609,0.792372515953349,2
2001-01-04,2001,1,1,1,3.10500571271405,4,-0.271958157534106,0.812258015429578,1
2001-01-05,2001,1,1,1,2.36940365051851,5,-0.255353295116187,0.832743220804764,2
2001-01-06,2001,1,1,1,1.63294865051284,6,-0.23867276600595,0.853841970124941,0
2001-01-07,2001,1,1,1,6.48197887931019,7,-0.221921513004166,0.875568167113744,2
2001-01-08,2001,2,1,1,4.74967735586688,8,-0.205104499868619,0.897935760165412,1
2001-01-09,2001,2,1,1,6.70336615527049,9,-0.188226709843244,0.920958719828106,0
2001-01-10,2001,2,1,1,3.47528383135796,10,-0.171293144181478,0.944651014734689,1
2001-01-11,2001,2,1,1,6.01536380127072,11,-0.154308820664281,0.969026585940711,0
2001-01-12,2001,2,1,1,7.48451185645536,12,-0.137278772113265,0.994099319632368,1
2001-01-13,2001,2,1,1,4.28792764199898,13,-0.120208044899353,1.01988301817061,1
2001-01-14,2001,2,1,1,2.13335819542408,14,-0.103101697447435,1.04639136944146,1
2001-01-15,2001,3,1,1,2.450569444336,15,-0.0859647987374465,1.07363791448688,0
2001-01-16,2001,3,1,1,9.30962778162211,16,-0.0688024268023199,1.10163601339548,1
2001-01-17,2001,3,1,1,4.99831319320947,17,-0.0516196672232538,1.13039880943728,1
2001-01-18,2001,3,1,1,9.89130817120895,18,-0.0344216116227457,1.15993919143311,1
2001-01-19,2001,3,1,1,7.14160640258342,19,-0.0172133561558347,1.19026975435487,1
2001-01-20,2001,3,1,1,7.10492335725576,20,0,1.22140275816017,1
2001-01-21,2001,3,1,1,1.13380027934909,21,0.0172133561558347,1.25335008487202,3
2001-01-22,2001,4,1,1,7.05912620993331,22,0.0344216116227457,1.28612319392202,0
2001-01-23,2001,4,1,1,3.64607045426965,23,0.0516196672232538,1.31973307578403,1
2001-01-24,2001,4,1,1,2.15284388512373,24,0.0688024268023199,1.35419020393419,1
2001-01-25,2001,4,1,1,2.57782479980961,25,0.0859647987374465,1.38950448518228,1
2001-01-26,2001,4,1,1,1.09762067440897,26,0.103101697447435,1.42568520842978,0
2001-01-27,2001,4,1,1,1.86842585215345,27,0.120208044899353,1.46274099192003,1
2001-01-28,2001,4,1,1,9.39971460960805,28,0.137278772113265,1.50067972905662,3
2001-01-29,2001,5,1,1,9.30166186299175,29,0.154308820664281,1.53950853287791,2
2001-01-30,2001,5,1,1,2.84646669402719,30,0.171293144181478,1.57923367928659,0
2001-01-31,2001,5,1,1,1.15950719220564,31,0.188226709843244,1.61986054914569,0
2001-02-01,2001,5,2,1,4.71923038363457,32,0.205104499868619,1.66139356936453,1
2001-02-02,2001,5,2,1,9.59983518812805,33,0.221921513004166,1.7038361531107,1
2001-02-03,2001,5,2,1,6.60062434384599,34,0.23867276600595,1.74719063929708,2
2001-02-04,2001,5,2,1,8.87765484629199,35,0.255353295116187,1.79145823150571,1
2001-02-05,2001,6,2,1,2.79371149139479,36,0.271958157534106,1.8366389365235,1
2001-02-06,2001,6,2,1,0.608351964037865,37,0.288482432880609,1.88273150267759,4
2001-02-07,2001,6,2,1,7.85094481427223,38,0.304921224656289,1.92973335817138,2
2001-02-08,2001,6,2,1,3.81232259096578,39,0.321269661692364,1.97764054963498,3
2001-02-09,2001,6,2,1,4.60722213145345,40,0.337522899594113,2.02644768111635,3
2001-02-10,2001,6,2,1,8.50645924918354,41,0.353676122176372,2.07614785375172,0
2001-02-11,2001,6,2,1,8.84556270204485,42,0.369724542890673,2.12673260636576,4
2001-02-12,2001,7,2,1,2.21290613058954,43,0.385663406243607,2.17819185726315,4
2001-02-13,2001,7,2,1,0.25402826955542,44,0.401487989205973,2.23051384748389,0
2001-02-14,2001,7,2,1,9.36329609947279,45,0.417193602612317,2.28368508580476,3
2001-02-15,2001,7,2,1,6.39012181200087,46,0.432775592550431,2.33769029577812,2
2001-02-16,2001,7,2,1,0.0771582266315818,47,0.448229341740411,2.39251236510751,2
2001-02-17,2001,7,2,1,0.00215857522562146,48,0.463550270902851,2.44813229766664,5
2001-02-18,2001,7,2,1,7.11006782948971,49,0.478733840115789,2.50452916847384,4
2001-02-19,2001,8,2,1,1.24870831379667,50,0.493775550159977,2.56168008193883,2
2001-02-20,2001,8,2,1,8.6553584667854,51,0.508670943852104,2.61956013370174,1
2001-02-21,2001,8,2,1,5.82657166291028,52,0.52341560736555,2.67814237638568,8
2001-02-22,2001,8,2,1,5.66093396395445,53,0.5380051715383,2.73739778958439,1
2001-02-23,2001,8,2,1,7.76896721217781,54,0.55243531316762,2.7972952544045,2
2001-02-24,2001,8,2,1,4.10809827735648,55,0.566701756291118,2.85780153287845,7
2001-02-25,2001,8,2,1,5.34460024442524,56,0.580800273453801,2.9188812525586,4
2001-02-26,2001,9,2,1,4.09662853460759,57,0.594726686960763,2.98049689659563,3
2001-02-27,2001,9,2,1,2.54870251286775,58,0.608476870115126,3.04260879959468,3
2001-02-28,2001,9,2,1,4.00060993153602,59,0.622046748440868,3.10517514953135,1
2001-03-01,2001,9,3,1,8.83616687497124,60,0.635432300890177,3.16815199599577,3
2001-03-02,2001,9,3,1,9.80692838085815,61,0.648629561034981,3.23149326501702,5
2001-03-03,2001,9,3,1,3.15199957927689,62,0.661634618242278,3.29515078070227,2
2001-03-04,2001,9,3,1,9.43310894072056,63,0.674443618832946,3.3590742939047,2
2001-03-05,2001,10,3,1,9.78401286993176,64,0.687052767223667,3.42321151811187,4
2001-03-06,2001,10,3,1,1.48568940116093,65,0.699458327051647,3.48750817272166,5
2001-03-07,2001,10,3,1,3.97964396513999,66,0.711656622281775,3.55190803384639,4
2001-03-08,2001,10,3,1,4.96653949376196,67,0.723644038295912,3.6163529927572,5
2001-03-09,2001,10,3,1,8.51547957165167,68,0.735417022963986,3.68078312205,3
2001-03-10,2001,10,3,1,0.910875229164958,69,0.746972087696555,3.74513674958247,8
2001-03-11,2001,10,3,1,8.6627321713604,70,0.758305808478562,3.80935054019725,3
2001-03-12,2001,11,3,1,5.58250875910744,71,0.769414826883938,3.87335958521107,3
2001-03-13,2001,11,3,1,1.18179788580164,72,0.780295851070776,3.93709749961291,3
2001-03-14,2001,11,3,1,2.15400000335649,73,0.790945656756777,4.00049652687592,3
2001-03-15,2001,11,3,1,4.56668205559254,74,0.801361088174677,4.06348765124906,6
2001-03-16,2001,11,3,1,3.8629160518758,75,0.811539059007361,4.1260007173546,7
2001-03-17,2001,11,3,1,9.23286543693393,76,0.821476553302414,4.18796455687702,7
2001-03-18,2001,11,3,1,7.4756260891445,77,0.831170626365808,4.24930712208876,6
2001-03-19,2001,12,3,1,6.07300827279687,78,0.840618405634478,4.30995562591685,5
2001-03-20,2001,12,3,1,4.45661142934114,79,0.849817091527528,4.36983668821482,5
2001-03-21,2001,12,3,1,8.69689288316295,80,0.858763958275803,4.42887648786357,3
2001-03-22,2001,12,3,1,5.8865609485656,81,0.867456354729597,4.48700092028626,4
2001-03-23,2001,12,3,1,5.00313636148349,82,0.875891705144243,4.5441357599239,3
2001-03-24,2001,12,3,1,8.68047017836943,83,0.884067509943364,4.60020682718157,4
2001-03-25,2001,12,3,1,1.10141726210713,84,0.891981346459549,4.65514015932018,3
2001-03-26,2001,13,3,1,0.751469100359827,85,0.899630869652243,4.70886218473532,3
2001-03-27,2001,13,3,1,9.24745028372854,86,0.907013812802636,4.76129990003398,11
2001-03-28,2001,13,3,1,7.37078914185986,87,0.914127988185334,4.81238104929105,2
2001-03-29,2001,13,3,1,1.51276748394594,88,0.920971287716635,4.86203430484214,3
2001-03-30,2001,13,3,1,3.08821078622714,89,0.927541683579197,4.910189448946,3
2001-03-31,2001,13,3,1,3.8003048626706,90,0.933837228822925,4.95677755563055,4
2001-04-01,2001,13,4,1,8.69974894216284,91,0.939856057941895,5.00173117202021,1
2001-04-02,2001,14,4,1,1.13246053922921,92,0.945596387427143,5.04498449842961,3
2001-04-03,2001,14,4,1,4.60098852403462,93,0.951056516295153,5.08647356650003,4
2001-04-04,2001,14,4,1,4.91474875481799,94,0.956234826591906,5.12613641465021,9
2001-04-05,2001,14,4,1,1.33533555548638,95,0.961129783872301,5.16391326011191,4
2001-04-06,2001,14,4,1,3.84458898799494,96,0.965739937654855,5.19974666682462,4
2001-04-07,2001,14,4,1,7.44706596946344,97,0.970063921851507,5.23358170847058,5
2001-04-08,2001,14,4,1,9.0079862321727,98,0.97410045517242,5.26536612594376,5
2001-04-09,2001,15,4,1,4.82732782140374,99,0.977848341505657,5.2950504785617,8
2001-04-10,2001,15,4,1,5.26780525688082,100,0.981306470271609,5.3225882883499,5
2001-04-11,2001,15,4,1,7.35125501640141,101,0.984473816752092,5.34793617675222,9
2001-04-12,2001,15,4,1,8.12633853172883,102,0.987349442393986,5.37105399314937,4
2001-04-13,2001,15,4,1,1.74423206830397,103,0.989932495087353,5.39190493459941,7
2001-04-14,2001,15,4,1,6.95636480813846,104,0.992222209417932,5.41045565625033,4
2001-04-15,2001,15,4,1,3.60402399208397,105,0.994217906893952,5.42667637191401,4
2001-04-16,2001,16,4,1,1.82811586884782,106,0.995918996147179,5.44054094433338,4
2001-04-17,2001,16,4,1,4.82024590019137,107,0.997324973108156,5.45202696472065,4
2001-04-18,2001,16,4,1,8.35843143286184,108,0.998435421155564,5.46111582119254,7
2001-04-19,2001,16,4,1,3.63899864256382,109,0.999250011239683,5.4677927557796,4
2001-04-20,2001,16,4,1,4.0115956007503,110,0.999768501979891,5.47204690973961,4
2001-04-21,2001,16,4,1,3.59807310858741,111,0.99999073973619,5.47387135695989,5
2001-04-22,2001,16,4,1,0.302864392288029,112,0.999916658654738,5.47326312528957,3
2001-04-23,2001,17,4,1,6.53805556939915,113,0.999546280687357,5.47022320570027,5
2001-04-24,2001,17,4,1,2.35114260111004,114,0.998879715585034,5.46475654923124,7
2001-04-25,2001,17,4,1,1.62571489112452,115,0.997917160865392,5.45687205173392,6
2001-04-26,2001,17,4,1,3.39076604461297,116,0.99665890175417,5.44658252648827,1
2001-04-27,2001,17,4,1,4.90944556891918,117,0.995105311100698,5.4339046648215,2
2001-04-28,2001,17,4,1,9.16018062736839,118,0.993256849267414,5.41885898491641,2
2001-04-29,2001,17,4,1,1.8819963443093,119,0.991114063993455,5.40146976905193,5
2001-04-30,2001,18,4,1,6.41523331170902,120,0.988677590232341,5.38176498957285,6
2001-05-01,2001,18,5,1,6.86176170129329,121,0.98594814996383,5.35977622393724,12
2001-05-02,2001,18,5,1,5.15853834804148,122,0.982926551979982,5.33553855924022,10
2001-05-03,2001,18,5,1,2.02836972894147,123,0.97961369164549,5.30909048665943,4
2001-05-04,2001,18,5,1,0.00511215534061194,124,0.976010550632368,5.28047378631211,5
2001-05-05,2001,18,5,1,8.79632338648662,125,0.972118196629061,5.24973340305449,3
2001-05-06,2001,18,5,1,5.07635545451194,126,0.967937783024064,5.21691731379207,4
2001-05-07,2001,19,5,1,5.24326552869752,127,0.963470548564149,5.18207638690307,2
2001-05-08,2001,19,5,1,6.7953431350179,128,0.958717816987296,5.1452642344079,6
2001-05-09,2001,19,5,1,5.622804898303,129,0.953680996630446,5.1065370575436,6
2001-05-10,2001,19,5,1,4.84956706641242,130,0.948361580012172,5.06595348642436,2
2001-05-11,2001,19,5,1,6.80431499378756,131,0.942761143390421,5.02357441448754,5
2001-05-12,2001,19,5,1,8.48793394397944,132,0.936881346295431,4.97946282843809,8
2001-05-13,2001,19,5,1,7.07178537501022,133,0.930723931037979,4.93368363441437,5
2001-05-14,2001,20,5,1,0.876169295515865,134,0.924290722193093,4.88630348110327,10
2001-05-15,2001,20,5,1,6.53800728730857,135,0.917583626059394,4.83739058053431,4
2001-05-16,2001,20,5,1,4.69436649465933,136,0.910604630094216,4.78701452727911,6
2001-05-17,2001,20,5,1,1.78430383792147,137,0.903355802324685,4.73524611677608,4
2001-05-18,2001,20,5,1,1.52178263524547,138,0.895839290734909,4.68215716348926,4
2001-05-19,2001,20,5,1,2.49338581925258,139,0.888057322629493,4.62782031959619,5
2001-05-20,2001,20,5,1,8.23015693807975,140,0.880012203973536,4.57230889488118,5
2001-05-21,2001,21,5,1,0.259540430270135,141,0.871706318709322,4.51569667848988,4
2001-05-22,2001,21,5,1,1.1073524155654,142,0.863142128049912,4.45805776317591,7
2001-05-23,2001,21,5,1,5.4775175685063,143,0.854322169749827,4.39946637264381,2
2001-05-24,2001,21,5,1,0.230460255406797,144,0.845249057353063,4.33999669256226,4
2001-05-25,2001,21,5,1,8.97257283562794,145,0.835925479418637,4.2797227057897,12
2001-05-26,2001,21,5,1,9.24668381456286,146,0.82635419872391,4.21871803232008,8
2001-05-27,2001,21,5,1,1.36105122510344,147,0.816538051445916,4.1570557744207,4
2001-05-28,2001,22,5,1,8.50055342772976,148,0.806479946320945,4.09480836739632,6
2001-05-29,2001,22,5,1,6.69272954575717,149,0.796182863782616,4.03204743637542,2
2001-05-30,2001,22,5,1,1.77443999797106,150,0.785649855078715,3.96884365947448,4
2001-05-31,2001,22,5,1,7.3118242691271,151,0.774884041367041,3.90526663765629,2
2001-06-01,2001,22,6,1,2.82139237504452,152,0.763888612790543,3.84138477155741,3
2001-06-02,2001,22,6,1,5.0712857558392,153,0.752666827532008,3.77726514551935,2
2001-06-03,2001,22,6,1,3.35285332519561,154,0.741222010848596,3.71297341901758,0
2001-06-04,2001,23,6,1,1.07637752778828,155,0.729557554086488,3.64857372564213,7
2001-06-05,2001,23,6,1,3.60035280697048,156,0.717676913675962,3.58412857974452,6
2001-06-06,2001,23,6,1,3.07053070981056,157,0.705583610107178,3.51969879082677,3
2001-06-07,2001,23,6,1,0.134199932217598,158,0.693281226886978,3.45534338571102,3
2001-06-08,2001,23,6,1,9.0604409435764,159,0.680773409477016,3.39111953849215,3
2001-06-09,2001,23,6,1,4.8516075219959,160,0.668063864213534,3.3270825082408,5
2001-06-10,2001,23,6,1,7.86527478136122,161,0.655156357209085,3.26328558439131,2
2001-06-11,2001,24,6,1,7.81860003713518,162,0.642054713236564,3.19978003971744,1
2001-06-12,2001,24,6,1,6.86173948226497,163,0.628762814595834,3.13661509076958,5
2001-06-13,2001,24,6,1,3.54226753348485,164,0.615284599963328,3.07383786561902,2
2001-06-14,2001,24,6,1,9.9113075225614,165,0.601624063224923,3.01149337872988,4
2001-06-15,2001,24,6,1,1.33274030406028,166,0.587785252292473,2.94962451275535,0
2001-06-16,2001,24,6,1,3.89084845548496,167,0.573772267904325,2.88827200703394,7
2001-06-17,2001,24,6,1,4.29314194712788,168,0.559589262410177,2.82747445254207,4
2001-06-18,2001,25,6,1,5.78866859665141,169,0.545240438540651,2.76726829304236,5
2001-06-19,2001,25,6,1,5.93781207222492,170,0.530730048161933,2.70768783215243,4
2001-06-20,2001,25,6,1,7.91097503388301,171,0.516062391015853,2.648765246046,0
2001-06-21,2001,25,6,1,1.90319640561938,172,0.501241813445776,2.59053060148772,1
2001-06-22,2001,25,6,1,4.51347116148099,173,0.48627270710869,2.53301187889483,1
2001-06-23,2001,25,6,1,3.05541648296639,174,0.471159507673864,2.47623500011196,3
2001-06-24,2001,25,6,1,8.43205419601873,175,0.455906693508459,2.42022386058111,2
2001-06-25,2001,26,6,1,1.36173537466675,176,0.440518784350495,2.36500036558609,2
2001-06-26,2001,26,6,1,6.97625072440133,177,0.425000339969554,2.31058447024976,3
2001-06-27,2001,26,6,1,9.77166017517447,178,0.409355958815621,2.25699422296319,1
2001-06-28,2001,26,6,1,4.0905699878931,179,0.393590276656467,2.20424581192832,2
2001-06-29,2001,26,6,1,1.57980888616294,180,0.377707965203965,2.1523536144994,0
2001-06-30,2001,26,6,1,4.33435696177185,181,0.361713730729768,2.10133024901362,2
2001-07-01,2001,26,7,1,6.05621548835188,182,0.345612312670734,2.05118662880796,1
2001-07-02,2001,27,7,1,0.0664240284822881,183,0.32940848222453,2.00193201812668,3
2001-07-03,2001,27,7,1,4.04259526636452,184,0.313107040935827,1.95357408963253,2
2001-07-04,2001,27,7,1,2.73868634365499,185,0.296712819273491,1.90611898324435,4
2001-07-05,2001,27,7,1,8.70412566233426,186,0.280230675199216,1.8595713660337,2
2001-07-06,2001,27,7,1,5.12568039586768,187,0.263665492728007,1.81393449292473,3
2001-07-07,2001,27,7,1,4.16360241128132,188,0.247022180480936,1.76921026795241,1
2001-07-08,2001,27,7,1,8.89924107585102,189,0.230305670230612,1.72539930584683,2
