date,year,week,month,fylke,yearMinus2000,dayOfSeries,dayOfYear,seasonalEffect,mu,y
2011-02-07,2011,6,2,1,11,403,38,0.304921224656289,5,11
2011-02-08,2011,6,2,1,11,404,39,0.321269661692364,5,11
2011-02-09,2011,6,2,1,11,405,40,0.337522899594113,6,14
2011-02-10,2011,6,2,1,11,406,41,0.353676122176372,6,18
2011-02-11,2011,6,2,1,11,407,42,0.369724542890673,6,15
2011-02-12,2011,6,2,1,11,408,43,0.385663406243607,6,21
2011-02-13,2011,6,2,1,11,409,44,0.401487989205973,6,20
2011-02-14,2011,7,2,1,11,410,45,0.417193602612317,6,16
2011-02-15,2011,7,2,1,11,411,46,0.432775592550431,6,17
2011-02-16,2011,7,2,1,11,412,47,0.448229341740411,7,25
2011-02-17,2011,7,2,1,11,413,48,0.463550270902851,7,21
2011-02-18,2011,7,2,1,11,414,49,0.478733840115789,7,23
2011-02-19,2011,7,2,1,11,415,50,0.493775550159977,7,25
2011-02-20,2011,7,2,1,11,416,51,0.508670943852104,7,25
2011-02-21,2011,8,2,1,11,417,52,0.52341560736555,7,24
2011-02-22,2011,8,2,1,11,418,53,0.5380051715383,7,21
2011-02-23,2011,8,2,1,11,419,54,0.55243531316762,8,25
2011-02-24,2011,8,2,1,11,420,55,0.566701756291118,8,29
2011-02-25,2011,8,2,1,11,421,56,0.580800273453801,8,31
2011-02-26,2011,8,2,1,11,422,57,0.594726686960763,8,27
2011-02-27,2011,8,2,1,11,423,58,0.608476870115126,8,27
2011-02-28,2011,9,2,1,11,424,59,0.622046748440868,8,28
2011-03-01,2011,9,3,1,11,425,60,0.635432300890177,9,26
2011-03-02,2011,9,3,1,11,426,61,0.648629561034981,9,31
2011-03-03,2011,9,3,1,11,427,62,0.661634618242278,9,28
2011-03-04,2011,9,3,1,11,428,63,0.674443618832946,9,29
2011-03-05,2011,9,3,1,11,429,64,0.687052767223667,9,29
2011-03-06,2011,9,3,1,11,430,65,0.699458327051647,9,26
2011-03-07,2011,10,3,1,11,431,66,0.711656622281775,10,26
2011-03-08,2011,10,3,1,11,432,67,0.723644038295912,10,29
2011-03-09,2011,10,3,1,11,433,68,0.735417022963986,10,26
2011-03-10,2011,10,3,1,11,434,69,0.746972087696555,10,26
2011-03-11,2011,10,3,1,11,435,70,0.758305808478562,10,27
2011-03-12,2011,10,3,1,11,436,71,0.769414826883938,11,32
2011-03-13,2011,10,3,1,11,437,72,0.780295851070776,11,33
2011-03-14,2011,11,3,1,11,438,73,0.790945656756777,11,27
2011-03-15,2011,11,3,1,11,439,74,0.801361088174677,11,32
2011-03-16,2011,11,3,1,11,440,75,0.811539059007361,11,36
2011-03-17,2011,11,3,1,11,441,76,0.821476553302414,11,37
2011-03-18,2011,11,3,1,11,442,77,0.831170626365808,12,40
2011-03-19,2011,11,3,1,11,443,78,0.840618405634478,12,44
2011-03-20,2011,11,3,1,11,444,79,0.849817091527528,12,36
2011-03-21,2011,12,3,1,11,445,80,0.858763958275803,12,35
2011-03-22,2011,12,3,1,11,446,81,0.867456354729597,12,33
2011-03-23,2011,12,3,1,11,447,82,0.875891705144243,12,37
2011-03-24,2011,12,3,1,11,448,83,0.884067509943364,13,36
2011-03-25,2011,12,3,1,11,449,84,0.891981346459549,13,39
2011-03-26,2011,12,3,1,11,450,85,0.899630869652243,13,31
2011-03-27,2011,12,3,1,11,451,86,0.907013812802636,13,35
2011-03-28,2011,13,3,1,11,452,87,0.914127988185334,13,32
2011-03-29,2011,13,3,1,11,453,88,0.920971287716635,13,29
2011-03-30,2011,13,3,1,11,454,89,0.927541683579197,13,27
2011-03-31,2011,13,3,1,11,455,90,0.933837228822925,13,35
2011-04-01,2011,13,4,1,11,456,91,0.939856057941895,14,40
2011-04-02,2011,13,4,1,11,457,92,0.945596387427143,14,38
2011-04-03,2011,13,4,1,11,458,93,0.951056516295153,14,45
2011-04-04,2011,14,4,1,11,459,94,0.956234826591906,14,47
2011-04-05,2011,14,4,1,11,460,95,0.961129783872301,14,47
2011-04-06,2011,14,4,1,11,461,96,0.965739937654855,14,45
2011-04-07,2011,14,4,1,11,462,97,0.970063921851507,14,43
2011-04-08,2011,14,4,1,11,463,98,0.97410045517242,14,41
2011-04-09,2011,14,4,1,11,464,99,0.977848341505657,14,37
2011-04-10,2011,14,4,1,11,465,100,0.981306470271609,14,38
2011-04-11,2011,15,4,1,11,466,101,0.984473816752092,15,41
2011-04-12,2011,15,4,1,11,467,102,0.987349442393986,15,38
2011-04-13,2011,15,4,1,11,468,103,0.989932495087353,15,40
2011-04-14,2011,15,4,1,11,469,104,0.992222209417932,15,54
2011-04-15,2011,15,4,1,11,470,105,0.994217906893952,15,46
2011-04-16,2011,15,4,1,11,471,106,0.995918996147179,15,56
2011-04-17,2011,15,4,1,11,472,107,0.997324973108156,15,40
2011-04-18,2011,16,4,1,11,473,108,0.998435421155564,15,40
2011-04-19,2011,16,4,1,11,474,109,0.999250011239683,15,44
2011-04-20,2011,16,4,1,11,475,110,0.999768501979891,15,41
2011-04-21,2011,16,4,1,11,476,111,0.99999073973619,15,47
2011-04-22,2011,16,4,1,11,477,112,0.999916658654738,15,45
2011-04-23,2011,16,4,1,11,478,113,0.999546280687357,15,46
2011-04-24,2011,16,4,1,11,479,114,0.998879715585034,15,41
2011-04-25,2011,17,4,1,11,480,115,0.997917160865392,15,39
2011-04-26,2011,17,4,1,11,481,116,0.99665890175417,15,38
2011-04-27,2011,17,4,1,11,482,117,0.995105311100698,15,36
2011-04-28,2011,17,4,1,11,483,118,0.993256849267414,15,43
2011-04-29,2011,17,4,1,11,484,119,0.991114063993455,15,37
2011-04-30,2011,17,4,1,11,485,120,0.988677590232341,15,44
2011-05-01,2011,17,5,1,11,486,121,0.98594814996383,15,43
2011-05-02,2011,18,5,1,11,487,122,0.982926551979982,15,42
2011-05-03,2011,18,5,1,11,488,123,0.97961369164549,14,43
2011-05-04,2011,18,5,1,11,489,124,0.976010550632368,14,52
2011-05-05,2011,18,5,1,11,490,125,0.972118196629061,14,38
2011-05-06,2011,18,5,1,11,491,126,0.967937783024064,14,33
2011-05-07,2011,18,5,1,11,492,127,0.963470548564149,14,42
2011-05-08,2011,18,5,1,11,493,128,0.958717816987296,14,42
2011-05-09,2011,19,5,1,11,494,129,0.953680996630446,14,37
2011-05-10,2011,19,5,1,11,495,130,0.948361580012172,14,41
2011-05-11,2011,19,5,1,11,496,131,0.942761143390421,14,40
2011-05-12,2011,19,5,1,11,497,132,0.936881346295431,14,49
2011-05-13,2011,19,5,1,11,498,133,0.930723931037979,13,43
2011-05-14,2011,19,5,1,11,499,134,0.924290722193093,13,40
2011-05-15,2011,19,5,1,11,500,135,0.917583626059394,13,43
2011-05-16,2011,20,5,1,11,501,136,0.910604630094216,13,40
2011-05-17,2011,20,5,1,11,502,137,0.903355802324685,13,38
2011-05-18,2011,20,5,1,11,503,138,0.895839290734909,13,32
2011-05-19,2011,20,5,1,11,504,139,0.888057322629493,13,36
2011-05-20,2011,20,5,1,11,505,140,0.880012203973536,12,36
2011-05-21,2011,20,5,1,11,506,141,0.871706318709322,12,39
2011-05-22,2011,20,5,1,11,507,142,0.863142128049912,12,36
2011-05-23,2011,21,5,1,11,508,143,0.854322169749827,12,38
2011-05-24,2011,21,5,1,11,509,144,0.845249057353063,12,32
2011-05-25,2011,21,5,1,11,510,145,0.835925479418637,12,34
2011-05-26,2011,21,5,1,11,511,146,0.82635419872391,11,35
2011-05-27,2011,21,5,1,11,512,147,0.816538051445916,11,29
2011-05-28,2011,21,5,1,11,513,148,0.806479946320945,11,31
2011-05-29,2011,21,5,1,11,514,149,0.796182863782616,11,29
2011-05-30,2011,22,5,1,11,515,150,0.785649855078715,11,32
2011-05-31,2011,22,5,1,11,516,151,0.774884041367041,11,32
2011-06-01,2011,22,6,1,11,517,152,0.763888612790543,10,28
2011-06-02,2011,22,6,1,11,518,153,0.752666827532008,10,32
2011-06-03,2011,22,6,1,11,519,154,0.741222010848596,10,29
2011-06-04,2011,22,6,1,11,520,155,0.729557554086488,10,30
2011-06-05,2011,22,6,1,11,521,156,0.717676913675962,10,33
2011-06-06,2011,23,6,1,11,522,157,0.705583610107178,10,32
2011-06-07,2011,23,6,1,11,523,158,0.693281226886978,9,37
2011-06-08,2011,23,6,1,11,524,159,0.680773409477016,9,40
2011-06-09,2011,23,6,1,11,525,160,0.668063864213534,9,31
2011-06-10,2011,23,6,1,11,526,161,0.655156357209085,9,34
2011-06-11,2011,23,6,1,11,527,162,0.642054713236564,9,25
2011-06-12,2011,23,6,1,11,528,163,0.628762814595834,9,25
2011-06-13,2011,24,6,1,11,529,164,0.615284599963328,8,24
2011-06-14,2011,24,6,1,11,530,165,0.601624063224923,8,22
2011-06-15,2011,24,6,1,11,531,166,0.587785252292473,8,24
2011-06-16,2011,24,6,1,11,532,167,0.573772267904325,8,19
2011-06-17,2011,24,6,1,11,533,168,0.559589262410177,8,21
2011-06-18,2011,24,6,1,11,534,169,0.545240438540651,8,24
2011-06-19,2011,24,6,1,11,535,170,0.530730048161933,7,23
2011-06-20,2011,25,6,1,11,536,171,0.516062391015853,7,18
2011-06-21,2011,25,6,1,11,537,172,0.501241813445776,7,20
2011-06-22,2011,25,6,1,11,538,173,0.48627270710869,7,19
2011-06-23,2011,25,6,1,11,539,174,0.471159507673864,7,20
2011-06-24,2011,25,6,1,11,540,175,0.455906693508459,7,18
2011-06-25,2011,25,6,1,11,541,176,0.440518784350495,6,20
2011-06-26,2011,25,6,1,11,542,177,0.425000339969554,6,23
2011-06-27,2011,26,6,1,11,543,178,0.409355958815621,6,24
2011-06-28,2011,26,6,1,11,544,179,0.393590276656467,6,21
2011-06-29,2011,26,6,1,11,545,180,0.377707965203965,6,18
2011-06-30,2011,26,6,1,11,546,181,0.361713730729768,6,20
2011-07-01,2011,26,7,1,11,547,182,0.345612312670734,6,16
2011-07-02,2011,26,7,1,11,548,183,0.32940848222453,5,20
2011-07-03,2011,26,7,1,11,549,184,0.313107040935827,5,16
2011-07-04,2011,27,7,1,11,550,185,0.296712819273491,5,14
2011-07-05,2011,27,7,1,11,551,186,0.280230675199216,5,14
2011-07-06,2011,27,7,1,11,552,187,0.263665492728007,5,12
2011-07-07,2011,27,7,1,11,553,188,0.247022180480936,5,17
2011-07-08,2011,27,7,1,11,554,189,0.230305670230612,5,14
2011-07-09,2011,27,7,1,11,555,190,0.213520915439796,5,13
2011-07-10,2011,27,7,1,11,556,191,0.196672889793576,4,11
2011-07-11,2011,28,7,1,11,557,192,0.179766585725562,4,12
2011-07-12,2011,28,7,1,11,558,193,0.162807012938517,4,11
2011-07-13,2011,28,7,1,11,559,194,0.145799196919875,4,13
2011-07-14,2011,28,7,1,11,560,195,0.128748177452581,4,10
2011-07-15,2011,28,7,1,11,561,196,0.111659007121695,4,9
2011-07-16,2011,28,7,1,11,562,197,0.0945367498171991,4,11
2011-07-17,2011,28,7,1,11,563,198,0.077386479233463,4,9
2011-07-18,2011,29,7,1,11,564,199,0.060213277365793,4,11
2011-07-19,2011,29,7,1,11,565,200,0.0430222330045306,4,8
2011-07-20,2011,29,7,1,11,566,201,0.0258184402271331,3,6
2011-07-21,2011,29,7,1,11,567,202,0.0086069968886887,3,8
2011-07-22,2011,29,7,1,11,568,203,-0.00860699688868801,3,7
2011-07-23,2011,29,7,1,11,569,204,-0.0258184402271324,3,5
2011-07-24,2011,29,7,1,11,570,205,-0.0430222330045303,3,6
2011-07-25,2011,30,7,1,11,571,206,-0.0602132773657928,3,10
2011-07-26,2011,30,7,1,11,572,207,-0.0773864792334632,3,9
2011-07-27,2011,30,7,1,11,573,208,-0.0945367498171993,3,9
2011-07-28,2011,30,7,1,11,574,209,-0.111659007121694,3,12
2011-07-29,2011,30,7,1,11,575,210,-0.128748177452581,3,9
2011-07-30,2011,30,7,1,11,576,211,-0.145799196919874,3,8
2011-07-31,2011,30,7,1,11,577,212,-0.162807012938516,3,10
2011-08-01,2011,31,8,1,11,578,213,-0.179766585725562,3,10
2011-08-02,2011,31,8,1,11,579,214,-0.196672889793576,2,8
2011-08-03,2011,31,8,1,11,580,215,-0.213520915439796,2,7
2011-08-04,2011,31,8,1,11,581,216,-0.230305670230612,2,7
2011-08-05,2011,31,8,1,11,582,217,-0.247022180480935,2,6
2011-08-06,2011,31,8,1,11,583,218,-0.263665492728007,2,8
2011-08-07,2011,31,8,1,11,584,219,-0.280230675199216,2,6
2011-08-08,2011,32,8,1,11,585,220,-0.29671281927349,2,8
2011-08-09,2011,32,8,1,11,586,221,-0.313107040935827,2,8
2011-08-10,2011,32,8,1,11,587,222,-0.32940848222453,2,9
2011-08-11,2011,32,8,1,11,588,223,-0.345612312670733,2,8
2011-08-12,2011,32,8,1,11,589,224,-0.361713730729767,2,6
2011-08-13,2011,32,8,1,11,590,225,-0.377707965203965,2,6
2011-08-14,2011,32,8,1,11,591,226,-0.393590276656466,2,7
2011-08-15,2011,33,8,1,11,592,227,-0.409355958815621,2,10
2011-08-16,2011,33,8,1,11,593,228,-0.425000339969554,2,8
2011-08-17,2011,33,8,1,11,594,229,-0.440518784350495,2,7
2011-08-18,2011,33,8,1,11,595,230,-0.455906693508459,2,7
2011-08-19,2011,33,8,1,11,596,231,-0.471159507673864,2,8
2011-08-20,2011,33,8,1,11,597,232,-0.48627270710869,2,5
2011-08-21,2011,33,8,1,11,598,233,-0.501241813445776,2,6
2011-08-22,2011,34,8,1,11,599,234,-0.516062391015853,2,7
2011-08-23,2011,34,8,1,11,600,235,-0.530730048161933,1,5
2011-08-24,2011,34,8,1,11,601,236,-0.545240438540651,1,3
2011-08-25,2011,34,8,1,11,602,237,-0.559589262410176,1,2
2011-08-26,2011,34,8,1,11,603,238,-0.573772267904324,1,3
2011-08-27,2011,34,8,1,11,604,239,-0.587785252292473,1,4
2011-08-28,2011,34,8,1,11,605,240,-0.601624063224923,1,3
2011-08-29,2011,35,8,1,11,606,241,-0.615284599963328,1,3
2011-08-30,2011,35,8,1,11,607,242,-0.628762814595835,1,2
2011-08-31,2011,35,8,1,11,608,243,-0.642054713236564,1,3
2011-09-01,2011,35,9,1,11,609,244,-0.655156357209085,1,4
2011-09-02,2011,35,9,1,11,610,245,-0.668063864213533,1,2
2011-09-03,2011,35,9,1,11,611,246,-0.680773409477016,1,5
2011-09-04,2011,35,9,1,11,612,247,-0.693281226886977,1,4
2011-09-05,2011,36,9,1,11,613,248,-0.705583610107177,1,2
2011-09-06,2011,36,9,1,11,614,249,-0.717676913675962,1,4
2011-09-07,2011,36,9,1,11,615,250,-0.729557554086488,1,3
2011-09-08,2011,36,9,1,11,616,251,-0.741222010848596,1,2
2011-09-09,2011,36,9,1,11,617,252,-0.752666827532008,1,2
2011-09-10,2011,36,9,1,11,618,253,-0.763888612790543,1,3
2011-09-11,2011,36,9,1,11,619,254,-0.774884041367041,1,4
2011-09-12,2011,37,9,1,11,620,255,-0.785649855078714,1,3
2011-09-13,2011,37,9,1,11,621,256,-0.796182863782615,1,4
2011-09-14,2011,37,9,1,11,622,257,-0.806479946320945,1,3
2011-09-15,2011,37,9,1,11,623,258,-0.816538051445916,1,3
2011-09-16,2011,37,9,1,11,624,259,-0.826354198723909,1,3
2011-09-17,2011,37,9,1,11,625,260,-0.835925479418637,1,3
2011-09-18,2011,37,9,1,11,626,261,-0.845249057353063,1,2
2011-09-19,2011,38,9,1,11,627,262,-0.854322169749827,1,4
2011-09-20,2011,38,9,1,11,628,263,-0.863142128049912,1,2
2011-09-21,2011,38,9,1,11,629,264,-0.871706318709322,1,3
2011-09-22,2011,38,9,1,11,630,265,-0.880012203973536,1,3
2011-09-23,2011,38,9,1,11,631,266,-0.888057322629493,1,3
2011-09-24,2011,38,9,1,11,632,267,-0.895839290734909,1,3
2011-09-25,2011,38,9,1,11,633,268,-0.903355802324684,1,3
2011-09-26,2011,39,9,1,11,634,269,-0.910604630094216,1,2
2011-09-27,2011,39,9,1,11,635,270,-0.917583626059393,1,2
2011-09-28,2011,39,9,1,11,636,271,-0.924290722193093,1,3
2011-09-29,2011,39,9,1,11,637,272,-0.930723931037979,1,4
2011-09-30,2011,39,9,1,11,638,273,-0.936881346295431,1,3
2011-10-01,2011,39,10,1,11,639,274,-0.942761143390421,1,5
2011-10-02,2011,39,10,1,11,640,275,-0.948361580012172,1,4
2011-10-03,2011,40,10,1,11,641,276,-0.953680996630445,1,3
2011-10-04,2011,40,10,1,11,642,277,-0.958717816987296,1,3
2011-10-05,2011,40,10,1,11,643,278,-0.963470548564149,1,2
2011-10-06,2011,40,10,1,11,644,279,-0.967937783024064,1,2
2011-10-07,2011,40,10,1,11,645,280,-0.972118196629061,1,2
2011-10-08,2011,40,10,1,11,646,281,-0.976010550632368,1,4
2011-10-09,2011,40,10,1,11,647,282,-0.97961369164549,1,7
2011-10-10,2011,41,10,1,11,648,283,-0.982926551979982,1,5
2011-10-11,2011,41,10,1,11,649,284,-0.98594814996383,1,3
2011-10-12,2011,41,10,1,11,650,285,-0.98867759023234,1,4
2011-10-13,2011,41,10,1,11,651,286,-0.991114063993455,1,6
2011-10-14,2011,41,10,1,11,652,287,-0.993256849267414,1,4
2011-10-15,2011,41,10,1,11,653,288,-0.995105311100697,1,4
2011-10-16,2011,41,10,1,11,654,289,-0.99665890175417,1,4
2011-10-17,2011,42,10,1,11,655,290,-0.997917160865392,1,2
2011-10-18,2011,42,10,1,11,656,291,-0.998879715585034,1,5
2011-10-19,2011,42,10,1,11,657,292,-0.999546280687357,1,4
2011-10-20,2011,42,10,1,11,658,293,-0.999916658654738,1,4
2011-10-21,2011,42,10,1,11,659,294,-0.99999073973619,1,4
2011-10-22,2011,42,10,1,11,660,295,-0.999768501979891,1,3
2011-10-23,2011,42,10,1,11,661,296,-0.999250011239683,1,2
2011-10-24,2011,43,10,1,11,662,297,-0.998435421155564,1,3
2011-10-25,2011,43,10,1,11,663,298,-0.997324973108156,1,4
2011-10-26,2011,43,10,1,11,664,299,-0.995918996147179,1,3
2011-10-27,2011,43,10,1,11,665,300,-0.994217906893952,1,4
2011-10-28,2011,43,10,1,11,666,301,-0.992222209417932,1,5
2011-10-29,2011,43,10,1,11,667,302,-0.989932495087353,1,4
2011-10-30,2011,43,10,1,11,668,303,-0.987349442393986,1,2
2011-10-31,2011,44,10,1,11,669,304,-0.984473816752092,1,6
2011-11-01,2011,44,11,1,11,670,305,-0.981306470271609,1,4
2011-11-02,2011,44,11,1,11,671,306,-0.977848341505657,1,3
2011-11-03,2011,44,11,1,11,672,307,-0.974100455172421,1,3
2011-11-04,2011,44,11,1,11,673,308,-0.970063921851507,1,3
2011-11-05,2011,44,11,1,11,674,309,-0.965739937654855,1,2
2011-11-06,2011,44,11,1,11,675,310,-0.961129783872301,1,1
2011-11-07,2011,45,11,1,11,676,311,-0.956234826591906,1,2
2011-11-08,2011,45,11,1,11,677,312,-0.951056516295154,1,4
2011-11-09,2011,45,11,1,11,678,313,-0.945596387427143,1,4
2011-11-10,2011,45,11,1,11,679,314,-0.939856057941895,1,4
2011-11-11,2011,45,11,1,11,680,315,-0.933837228822925,1,3
2011-11-12,2011,45,11,1,11,681,316,-0.927541683579197,1,2
2011-11-13,2011,45,11,1,11,682,317,-0.920971287716635,1,4
2011-11-14,2011,46,11,1,11,683,318,-0.914127988185334,1,3
2011-11-15,2011,46,11,1,11,684,319,-0.907013812802636,1,2
2011-11-16,2011,46,11,1,11,685,320,-0.899630869652243,1,4
2011-11-17,2011,46,11,1,11,686,321,-0.891981346459549,1,2
2011-11-18,2011,46,11,1,11,687,322,-0.884067509943364,1,3
2011-11-19,2011,46,11,1,11,688,323,-0.875891705144243,1,2
2011-11-20,2011,46,11,1,11,689,324,-0.867456354729597,1,3
2011-11-21,2011,47,11,1,11,690,325,-0.858763958275803,1,3
2011-11-22,2011,47,11,1,11,691,326,-0.849817091527528,1,4
2011-11-23,2011,47,11,1,11,692,327,-0.840618405634478,1,3
2011-11-24,2011,47,11,1,11,693,328,-0.831170626365808,1,5
2011-11-25,2011,47,11,1,11,694,329,-0.821476553302415,1,5
2011-11-26,2011,47,11,1,11,695,330,-0.811539059007361,1,4
2011-11-27,2011,47,11,1,11,696,331,-0.801361088174677,1,3
2011-11-28,2011,48,11,1,11,697,332,-0.790945656756778,1,2
2011-11-29,2011,48,11,1,11,698,333,-0.780295851070776,1,5
2011-11-30,2011,48,11,1,11,699,334,-0.769414826883938,1,3
2011-12-01,2011,48,12,1,11,700,335,-0.758305808478563,1,4
2011-12-02,2011,48,12,1,11,701,336,-0.746972087696555,1,5
2011-12-03,2011,48,12,1,11,702,337,-0.735417022963986,1,3
2011-12-04,2011,48,12,1,11,703,338,-0.723644038295912,1,2
2011-12-05,2011,49,12,1,11,704,339,-0.711656622281775,1,3
2011-12-06,2011,49,12,1,11,705,340,-0.699458327051647,1,3
2011-12-07,2011,49,12,1,11,706,341,-0.687052767223667,1,2
2011-12-08,2011,49,12,1,11,707,342,-0.674443618832946,1,1
2011-12-09,2011,49,12,1,11,708,343,-0.661634618242279,1,2
2011-12-10,2011,49,12,1,11,709,344,-0.648629561034982,1,6
2011-12-11,2011,49,12,1,11,710,345,-0.635432300890178,1,4
2011-12-12,2011,50,12,1,11,711,346,-0.622046748440868,1,3
2011-12-13,2011,50,12,1,11,712,347,-0.608476870115126,1,2
2011-12-14,2011,50,12,1,11,713,348,-0.594726686960764,1,1
2011-12-15,2011,50,12,1,11,714,349,-0.580800273453801,1,1
2011-12-16,2011,50,12,1,11,715,350,-0.566701756291118,1,1
2011-12-17,2011,50,12,1,11,716,351,-0.55243531316762,1,1
2011-12-18,2011,50,12,1,11,717,352,-0.538005171538299,1,2
2011-12-19,2011,51,12,1,11,718,353,-0.52341560736555,2,5
2011-12-20,2011,51,12,1,11,719,354,-0.508670943852104,2,4
2011-12-21,2011,51,12,1,11,720,355,-0.493775550159977,2,8
2011-12-22,2011,51,12,1,11,721,356,-0.478733840115788,2,9
2011-12-23,2011,51,12,1,11,722,357,-0.463550270902851,2,7
2011-12-24,2011,51,12,1,11,723,358,-0.448229341740411,2,5
2011-12-25,2011,51,12,1,11,724,359,-0.432775592550432,2,7
2011-12-26,2011,52,12,1,11,725,360,-0.417193602612317,2,6
2011-12-27,2011,52,12,1,11,726,361,-0.401487989205974,2,5
2011-12-28,2011,52,12,1,11,727,362,-0.385663406243607,2,7
2011-12-29,2011,52,12,1,11,728,363,-0.369724542890673,2,5
2011-12-30,2011,52,12,1,11,729,364,-0.353676122176372,2,6
2011-12-31,2011,52,12,1,11,730,365,-0.337522899594114,2,6
2012-01-01,2011,52,1,1,11,731,1,-0.321269661692364,2,5
2012-01-02,2012,1,1,1,12,732,2,-0.304921224656289,2,6
2012-01-03,2012,1,1,1,12,733,3,-0.288482432880609,2,6
2012-01-04,2012,1,1,1,12,734,4,-0.271958157534106,2,4
2012-01-05,2012,1,1,1,12,735,5,-0.255353295116187,3,8
2012-01-06,2012,1,1,1,12,736,6,-0.23867276600595,3,9
2012-01-07,2012,1,1,1,12,737,7,-0.221921513004166,3,10
2012-01-08,2012,1,1,1,12,738,8,-0.205104499868619,3,14
2012-01-09,2012,2,1,1,12,739,9,-0.188226709843244,3,12
2012-01-10,2012,2,1,1,12,740,10,-0.171293144181478,3,9
2012-01-11,2012,2,1,1,12,741,11,-0.154308820664281,3,8
2012-01-12,2012,2,1,1,12,742,12,-0.137278772113265,3,8
2012-01-13,2012,2,1,1,12,743,13,-0.120208044899353,3,6
2012-01-14,2012,2,1,1,12,744,14,-0.103101697447435,3,12
2012-01-15,2012,2,1,1,12,745,15,-0.0859647987374465,3,11
2012-01-16,2012,3,1,1,12,746,16,-0.0688024268023199,3,12
2012-01-17,2012,3,1,1,12,747,17,-0.0516196672232538,3,13
2012-01-18,2012,3,1,1,12,748,18,-0.0344216116227457,3,11
2012-01-19,2012,3,1,1,12,749,19,-0.0172133561558347,4,11
2012-01-20,2012,3,1,1,12,750,20,0,4,10
2012-01-21,2012,3,1,1,12,751,21,0.0172133561558347,4,9
2012-01-22,2012,3,1,1,12,752,22,0.0344216116227457,4,9
2012-01-23,2012,4,1,1,12,753,23,0.0516196672232538,4,10
2012-01-24,2012,4,1,1,12,754,24,0.0688024268023199,4,9
2012-01-25,2012,4,1,1,12,755,25,0.0859647987374465,4,12
2012-01-26,2012,4,1,1,12,756,26,0.103101697447435,4,16
2012-01-27,2012,4,1,1,12,757,27,0.120208044899353,4,18
2012-01-28,2012,4,1,1,12,758,28,0.137278772113265,5,18
2012-01-29,2012,4,1,1,12,759,29,0.154308820664281,5,18
2012-01-30,2012,5,1,1,12,760,30,0.171293144181478,5,15
2012-01-31,2012,5,1,1,12,761,31,0.188226709843244,5,14
2012-02-01,2012,5,2,1,12,762,32,0.205104499868619,5,15
2012-02-02,2012,5,2,1,12,763,33,0.221921513004166,5,20
2012-02-03,2012,5,2,1,12,764,34,0.23867276600595,5,17
2012-02-04,2012,5,2,1,12,765,35,0.255353295116187,5,14
2012-02-05,2012,5,2,1,12,766,36,0.271958157534106,6,15
2012-02-06,2012,6,2,1,12,767,37,0.288482432880609,6,17
2012-02-07,2012,6,2,1,12,768,38,0.304921224656289,6,15
2012-02-08,2012,6,2,1,12,769,39,0.321269661692364,6,13
2012-02-09,2012,6,2,1,12,770,40,0.337522899594113,6,13
2012-02-10,2012,6,2,1,12,771,41,0.353676122176372,6,19
2012-02-11,2012,6,2,1,12,772,42,0.369724542890673,6,19
2012-02-12,2012,6,2,1,12,773,43,0.385663406243607,7,20
2012-02-13,2012,7,2,1,12,774,44,0.401487989205973,7,21
2012-02-14,2012,7,2,1,12,775,45,0.417193602612317,7,17
2012-02-15,2012,7,2,1,12,776,46,0.432775592550431,7,20
2012-02-16,2012,7,2,1,12,777,47,0.448229341740411,7,22
2012-02-17,2012,7,2,1,12,778,48,0.463550270902851,7,24
2012-02-18,2012,7,2,1,12,779,49,0.478733840115789,8,24
2012-02-19,2012,7,2,1,12,780,50,0.493775550159977,8,24
2012-02-20,2012,8,2,1,12,781,51,0.508670943852104,8,23
2012-02-21,2012,8,2,1,12,782,52,0.52341560736555,8,21
2012-02-22,2012,8,2,1,12,783,53,0.5380051715383,8,22
2012-02-23,2012,8,2,1,12,784,54,0.55243531316762,8,24
2012-02-24,2012,8,2,1,12,785,55,0.566701756291118,9,27
2012-02-25,2012,8,2,1,12,786,56,0.580800273453801,9,28
2012-02-26,2012,8,2,1,12,787,57,0.594726686960763,9,30
2012-02-27,2012,9,2,1,12,788,58,0.608476870115126,9,29
2012-02-28,2012,9,2,1,12,789,59,0.622046748440868,9,29
2012-02-29,2012,9,2,1,12,790,60,0.635432300890177,10,28
2012-03-01,2012,9,3,1,12,791,61,0.648629561034981,10,34
2012-03-02,2012,9,3,1,12,792,62,0.661634618242278,10,26
2012-03-03,2012,9,3,1,12,793,63,0.674443618832946,10,28
