date,fylke,numberOfCows,year,week,month,season,seasonIntercept,yearMinus2000,dayOfSeries,mu,y
2011-03-08,1,4,2011,10,3,Spring,1,11,432,25,53
2011-03-09,1,5,2011,10,3,Spring,1,11,433,25,51
2011-03-10,1,7,2011,10,3,Spring,1,11,434,25,58
2011-03-11,1,2,2011,10,3,Spring,1,11,435,25,60
2011-03-12,1,7,2011,10,3,Spring,1,11,436,25,51
2011-03-13,1,5,2011,10,3,Spring,1,11,437,25,57
2011-03-14,1,2,2011,11,3,Spring,1,11,438,25,57
2011-03-15,1,3,2011,11,3,Spring,1,11,439,25,46
2011-03-16,1,5,2011,11,3,Spring,1,11,440,25,44
2011-03-17,1,4,2011,11,3,Spring,1,11,441,25,43
2011-03-18,1,8,2011,11,3,Spring,1,11,442,25,44
2011-03-19,1,6,2011,11,3,Spring,1,11,443,25,52
2011-03-20,1,5,2011,11,3,Spring,1,11,444,25,52
2011-03-21,1,5,2011,12,3,Spring,1,11,445,25,49
2011-03-22,1,8,2011,12,3,Spring,1,11,446,25,52
2011-03-23,1,5,2011,12,3,Spring,1,11,447,25,60
2011-03-24,1,5,2011,12,3,Spring,1,11,448,25,46
2011-03-25,1,8,2011,12,3,Spring,1,11,449,25,53
2011-03-26,1,2,2011,12,3,Spring,1,11,450,25,53
2011-03-27,1,2,2011,12,3,Spring,1,11,451,25,52
2011-03-28,1,8,2011,13,3,Spring,1,11,452,25,46
2011-03-29,1,6,2011,13,3,Spring,1,11,453,25,39
2011-03-30,1,3,2011,13,3,Spring,1,11,454,25,51
2011-03-31,1,4,2011,13,3,Spring,1,11,455,25,49
2011-04-01,1,4,2011,13,4,Spring,1,11,456,25,54
2011-04-02,1,8,2011,13,4,Spring,1,11,457,25,68
2011-04-03,1,2,2011,13,4,Spring,1,11,458,25,50
2011-04-04,1,5,2011,14,4,Spring,1,11,459,25,54
2011-04-05,1,5,2011,14,4,Spring,1,11,460,25,51
2011-04-06,1,3,2011,14,4,Spring,1,11,461,25,52
2011-04-07,1,4,2011,14,4,Spring,1,11,462,25,56
2011-04-08,1,6,2011,14,4,Spring,1,11,463,25,54
2011-04-09,1,8,2011,14,4,Spring,1,11,464,25,44
2011-04-10,1,5,2011,14,4,Spring,1,11,465,25,47
2011-04-11,1,5,2011,15,4,Spring,1,11,466,25,46
2011-04-12,1,6,2011,15,4,Spring,1,11,467,25,55
2011-04-13,1,7,2011,15,4,Spring,1,11,468,25,52
2011-04-14,1,3,2011,15,4,Spring,1,11,469,25,44
2011-04-15,1,6,2011,15,4,Spring,1,11,470,25,49
2011-04-16,1,4,2011,15,4,Spring,1,11,471,25,51
2011-04-17,1,3,2011,15,4,Spring,1,11,472,25,60
2011-04-18,1,5,2011,16,4,Spring,1,11,473,25,49
2011-04-19,1,7,2011,16,4,Spring,1,11,474,25,47
2011-04-20,1,4,2011,16,4,Spring,1,11,475,25,44
2011-04-21,1,4,2011,16,4,Spring,1,11,476,25,53
2011-04-22,1,4,2011,16,4,Spring,1,11,477,25,56
2011-04-23,1,1,2011,16,4,Spring,1,11,478,25,46
2011-04-24,1,6,2011,16,4,Spring,1,11,479,25,49
2011-04-25,1,3,2011,17,4,Spring,1,11,480,25,47
2011-04-26,1,3,2011,17,4,Spring,1,11,481,25,52
2011-04-27,1,4,2011,17,4,Spring,1,11,482,25,52
2011-04-28,1,5,2011,17,4,Spring,1,11,483,25,54
2011-04-29,1,8,2011,17,4,Spring,1,11,484,25,54
2011-04-30,1,3,2011,17,4,Spring,1,11,485,25,55
2011-05-01,1,6,2011,17,5,Spring,1,11,486,25,52
2011-05-02,1,6,2011,18,5,Spring,1,11,487,25,56
2011-05-03,1,5,2011,18,5,Spring,1,11,488,25,52
2011-05-04,1,3,2011,18,5,Spring,1,11,489,25,52
2011-05-05,1,0,2011,18,5,Spring,1,11,490,25,46
2011-05-06,1,8,2011,18,5,Spring,1,11,491,25,46
2011-05-07,1,5,2011,18,5,Spring,1,11,492,25,47
2011-05-08,1,5,2011,18,5,Spring,1,11,493,25,48
2011-05-09,1,6,2011,19,5,Spring,1,11,494,25,53
2011-05-10,1,5,2011,19,5,Spring,1,11,495,25,48
2011-05-11,1,5,2011,19,5,Spring,1,11,496,25,53
2011-05-12,1,6,2011,19,5,Spring,1,11,497,25,44
2011-05-13,1,7,2011,19,5,Spring,1,11,498,25,43
2011-05-14,1,6,2011,19,5,Spring,1,11,499,25,51
2011-05-15,1,2,2011,19,5,Spring,1,11,500,25,55
2011-05-16,1,6,2011,20,5,Spring,1,11,501,25,46
2011-05-17,1,5,2011,20,5,Spring,1,11,502,25,49
2011-05-18,1,3,2011,20,5,Spring,1,11,503,25,48
2011-05-19,1,3,2011,20,5,Spring,1,11,504,25,52
2011-05-20,1,3,2011,20,5,Spring,1,11,505,25,43
2011-05-21,1,7,2011,20,5,Spring,1,11,506,25,52
2011-05-22,1,1,2011,20,5,Spring,1,11,507,25,49
2011-05-23,1,2,2011,21,5,Spring,1,11,508,25,51
2011-05-24,1,5,2011,21,5,Spring,1,11,509,25,51
2011-05-25,1,1,2011,21,5,Spring,1,11,510,25,53
2011-05-26,1,8,2011,21,5,Spring,1,11,511,25,48
2011-05-27,1,8,2011,21,5,Spring,1,11,512,25,49
2011-05-28,1,3,2011,21,5,Spring,1,11,513,25,44
2011-05-29,1,7,2011,21,5,Spring,1,11,514,25,48
2011-05-30,1,6,2011,22,5,Spring,1,11,515,25,51
2011-05-31,1,3,2011,22,5,Spring,1,11,516,25,51
2011-06-01,1,6,2011,22,6,Summer,2,11,517,67,96
2011-06-02,1,4,2011,22,6,Summer,2,11,518,67,102
2011-06-03,1,5,2011,22,6,Summer,2,11,519,67,114
2011-06-04,1,4,2011,22,6,Summer,2,11,520,67,118
2011-06-05,1,2,2011,22,6,Summer,2,11,521,67,120
2011-06-06,1,4,2011,23,6,Summer,2,11,522,67,132
2011-06-07,1,4,2011,23,6,Summer,2,11,523,67,130
2011-06-08,1,1,2011,23,6,Summer,2,11,524,67,134
2011-06-09,1,8,2011,23,6,Summer,2,11,525,67,135
2011-06-10,1,5,2011,23,6,Summer,2,11,526,67,130
2011-06-11,1,7,2011,23,6,Summer,2,11,527,67,141
2011-06-12,1,7,2011,23,6,Summer,2,11,528,67,135
2011-06-13,1,6,2011,24,6,Summer,2,11,529,67,142
2011-06-14,1,4,2011,24,6,Summer,2,11,530,67,142
2011-06-15,1,11,2011,24,6,Summer,2,11,531,67,127
2011-06-16,1,3,2011,24,6,Summer,2,11,532,67,132
2011-06-17,1,4,2011,24,6,Summer,2,11,533,67,138
2011-06-18,1,4,2011,24,6,Summer,2,11,534,67,143
2011-06-19,1,5,2011,24,6,Summer,2,11,535,67,131
2011-06-20,1,5,2011,25,6,Summer,2,11,536,67,148
2011-06-21,1,7,2011,25,6,Summer,2,11,537,67,131
2011-06-22,1,3,2011,25,6,Summer,2,11,538,67,135
2011-06-23,1,5,2011,25,6,Summer,2,11,539,67,127
2011-06-24,1,4,2011,25,6,Summer,2,11,540,67,136
2011-06-25,1,7,2011,25,6,Summer,2,11,541,67,126
2011-06-26,1,3,2011,25,6,Summer,2,11,542,67,118
2011-06-27,1,6,2011,26,6,Summer,2,11,543,67,119
2011-06-28,1,10,2011,26,6,Summer,2,11,544,67,128
2011-06-29,1,4,2011,26,6,Summer,2,11,545,67,134
2011-06-30,1,3,2011,26,6,Summer,2,11,546,67,138
2011-07-01,1,4,2011,26,7,Summer,2,11,547,67,126
2011-07-02,1,5,2011,26,7,Summer,2,11,548,67,122
2011-07-03,1,0,2011,26,7,Summer,2,11,549,67,127
2011-07-04,1,4,2011,27,7,Summer,2,11,550,67,130
2011-07-05,1,4,2011,27,7,Summer,2,11,551,67,131
2011-07-06,1,8,2011,27,7,Summer,2,11,552,67,138
2011-07-07,1,5,2011,27,7,Summer,2,11,553,67,131
2011-07-08,1,4,2011,27,7,Summer,2,11,554,67,126
2011-07-09,1,8,2011,27,7,Summer,2,11,555,67,125
2011-07-10,1,3,2011,27,7,Summer,2,11,556,67,131
2011-07-11,1,3,2011,28,7,Summer,2,11,557,67,130
2011-07-12,1,2,2011,28,7,Summer,2,11,558,67,131
2011-07-13,1,2,2011,28,7,Summer,2,11,559,67,136
2011-07-14,1,3,2011,28,7,Summer,2,11,560,67,140
2011-07-15,1,4,2011,28,7,Summer,2,11,561,67,141
2011-07-16,1,7,2011,28,7,Summer,2,11,562,67,133
2011-07-17,1,5,2011,28,7,Summer,2,11,563,67,138
2011-07-18,1,4,2011,29,7,Summer,2,11,564,67,130
2011-07-19,1,2,2011,29,7,Summer,2,11,565,67,142
2011-07-20,1,3,2011,29,7,Summer,2,11,566,67,134
2011-07-21,1,1,2011,29,7,Summer,2,11,567,67,136
2011-07-22,1,8,2011,29,7,Summer,2,11,568,67,129
2011-07-23,1,3,2011,29,7,Summer,2,11,569,67,120
2011-07-24,1,5,2011,29,7,Summer,2,11,570,67,130
2011-07-25,1,8,2011,30,7,Summer,2,11,571,67,131
2011-07-26,1,9,2011,30,7,Summer,2,11,572,67,138
2011-07-27,1,2,2011,30,7,Summer,2,11,573,67,137
2011-07-28,1,8,2011,30,7,Summer,2,11,574,67,131
2011-07-29,1,6,2011,30,7,Summer,2,11,575,67,135
2011-07-30,1,1,2011,30,7,Summer,2,11,576,67,135
2011-07-31,1,5,2011,30,7,Summer,2,11,577,67,157
2011-08-01,1,1,2011,31,8,Summer,2,11,578,67,147
2011-08-02,1,6,2011,31,8,Summer,2,11,579,67,150
2011-08-03,1,7,2011,31,8,Summer,2,11,580,67,125
2011-08-04,1,6,2011,31,8,Summer,2,11,581,67,133
2011-08-05,1,3,2011,31,8,Summer,2,11,582,67,135
2011-08-06,1,11,2011,31,8,Summer,2,11,583,67,134
2011-08-07,1,2,2011,31,8,Summer,2,11,584,67,129
2011-08-08,1,6,2011,32,8,Summer,2,11,585,67,125
2011-08-09,1,1,2011,32,8,Summer,2,11,586,67,150
2011-08-10,1,3,2011,32,8,Summer,2,11,587,67,127
2011-08-11,1,5,2011,32,8,Summer,2,11,588,67,123
2011-08-12,1,5,2011,32,8,Summer,2,11,589,67,126
2011-08-13,1,9,2011,32,8,Summer,2,11,590,67,140
2011-08-14,1,2,2011,32,8,Summer,2,11,591,67,132
2011-08-15,1,7,2011,33,8,Summer,2,11,592,67,121
2011-08-16,1,4,2011,33,8,Summer,2,11,593,67,121
2011-08-17,1,4,2011,33,8,Summer,2,11,594,67,134
2011-08-18,1,3,2011,33,8,Summer,2,11,595,67,133
2011-08-19,1,7,2011,33,8,Summer,2,11,596,67,137
2011-08-20,1,5,2011,33,8,Summer,2,11,597,67,144
2011-08-21,1,4,2011,33,8,Summer,2,11,598,67,140
2011-08-22,1,3,2011,34,8,Summer,2,11,599,67,130
2011-08-23,1,0,2011,34,8,Summer,2,11,600,67,137
2011-08-24,1,0,2011,34,8,Summer,2,11,601,67,136
2011-08-25,1,6,2011,34,8,Summer,2,11,602,67,129
2011-08-26,1,9,2011,34,8,Summer,2,11,603,67,125
2011-08-27,1,6,2011,34,8,Summer,2,11,604,67,131
2011-08-28,1,8,2011,34,8,Summer,2,11,605,67,125
2011-08-29,1,3,2011,35,8,Summer,2,11,606,67,129
2011-08-30,1,6,2011,35,8,Summer,2,11,607,67,125
2011-08-31,1,1,2011,35,8,Summer,2,11,608,67,118
2011-09-01,1,3,2011,35,9,Autumn,0,11,609,9,67
2011-09-02,1,3,2011,35,9,Autumn,0,11,610,9,41
2011-09-03,1,5,2011,35,9,Autumn,0,11,611,9,28
2011-09-04,1,4,2011,35,9,Autumn,0,11,612,9,21
2011-09-05,1,4,2011,36,9,Autumn,0,11,613,9,20
2011-09-06,1,8,2011,36,9,Autumn,0,11,614,9,17
2011-09-07,1,5,2011,36,9,Autumn,0,11,615,9,17
2011-09-08,1,5,2011,36,9,Autumn,0,11,616,9,19
2011-09-09,1,4,2011,36,9,Autumn,0,11,617,9,18
2011-09-10,1,5,2011,36,9,Autumn,0,11,618,9,22
2011-09-11,1,5,2011,36,9,Autumn,0,11,619,9,18
2011-09-12,1,11,2011,37,9,Autumn,0,11,620,9,18
2011-09-13,1,4,2011,37,9,Autumn,0,11,621,9,20
2011-09-14,1,6,2011,37,9,Autumn,0,11,622,9,21
2011-09-15,1,7,2011,37,9,Autumn,0,11,623,9,16
2011-09-16,1,6,2011,37,9,Autumn,0,11,624,9,13
2011-09-17,1,6,2011,37,9,Autumn,0,11,625,9,12
2011-09-18,1,3,2011,37,9,Autumn,0,11,626,9,19
2011-09-19,1,1,2011,38,9,Autumn,0,11,627,9,15
2011-09-20,1,6,2011,38,9,Autumn,0,11,628,9,14
2011-09-21,1,4,2011,38,9,Autumn,0,11,629,9,19
2011-09-22,1,4,2011,38,9,Autumn,0,11,630,9,13
2011-09-23,1,6,2011,38,9,Autumn,0,11,631,9,18
2011-09-24,1,4,2011,38,9,Autumn,0,11,632,9,19
2011-09-25,1,4,2011,38,9,Autumn,0,11,633,9,19
2011-09-26,1,3,2011,39,9,Autumn,0,11,634,9,15
2011-09-27,1,2,2011,39,9,Autumn,0,11,635,9,13
2011-09-28,1,4,2011,39,9,Autumn,0,11,636,9,14
2011-09-29,1,7,2011,39,9,Autumn,0,11,637,9,20
2011-09-30,1,3,2011,39,9,Autumn,0,11,638,9,18
2011-10-01,1,7,2011,39,10,Autumn,0,11,639,9,17
2011-10-02,1,5,2011,39,10,Autumn,0,11,640,9,16
2011-10-03,1,5,2011,40,10,Autumn,0,11,641,9,22
2011-10-04,1,1,2011,40,10,Autumn,0,11,642,9,19
2011-10-05,1,7,2011,40,10,Autumn,0,11,643,9,18
2011-10-06,1,4,2011,40,10,Autumn,0,11,644,9,16
2011-10-07,1,3,2011,40,10,Autumn,0,11,645,9,18
2011-10-08,1,9,2011,40,10,Autumn,0,11,646,9,20
2011-10-09,1,3,2011,40,10,Autumn,0,11,647,9,19
2011-10-10,1,4,2011,41,10,Autumn,0,11,648,9,15
2011-10-11,1,4,2011,41,10,Autumn,0,11,649,9,15
2011-10-12,1,6,2011,41,10,Autumn,0,11,650,9,15
2011-10-13,1,6,2011,41,10,Autumn,0,11,651,9,14
2011-10-14,1,5,2011,41,10,Autumn,0,11,652,9,12
2011-10-15,1,3,2011,41,10,Autumn,0,11,653,9,14
2011-10-16,1,2,2011,41,10,Autumn,0,11,654,9,14
2011-10-17,1,3,2011,42,10,Autumn,0,11,655,9,10
2011-10-18,1,8,2011,42,10,Autumn,0,11,656,9,10
2011-10-19,1,4,2011,42,10,Autumn,0,11,657,9,12
2011-10-20,1,3,2011,42,10,Autumn,0,11,658,9,13
2011-10-21,1,7,2011,42,10,Autumn,0,11,659,9,15
2011-10-22,1,6,2011,42,10,Autumn,0,11,660,9,15
2011-10-23,1,7,2011,42,10,Autumn,0,11,661,9,17
2011-10-24,1,8,2011,43,10,Autumn,0,11,662,9,18
2011-10-25,1,8,2011,43,10,Autumn,0,11,663,9,20
2011-10-26,1,3,2011,43,10,Autumn,0,11,664,9,20
2011-10-27,1,7,2011,43,10,Autumn,0,11,665,9,20
2011-10-28,1,5,2011,43,10,Autumn,0,11,666,9,17
2011-10-29,1,3,2011,43,10,Autumn,0,11,667,9,14
2011-10-30,1,4,2011,43,10,Autumn,0,11,668,9,16
2011-10-31,1,4,2011,44,10,Autumn,0,11,669,9,17
2011-11-01,1,4,2011,44,11,Autumn,0,11,670,9,21
2011-11-02,1,8,2011,44,11,Autumn,0,11,671,9,24
2011-11-03,1,4,2011,44,11,Autumn,0,11,672,9,20
2011-11-04,1,5,2011,44,11,Autumn,0,11,673,9,20
2011-11-05,1,6,2011,44,11,Autumn,0,11,674,9,25
2011-11-06,1,4,2011,44,11,Autumn,0,11,675,9,26
2011-11-07,1,9,2011,45,11,Autumn,0,11,676,9,21
2011-11-08,1,2,2011,45,11,Autumn,0,11,677,9,19
2011-11-09,1,7,2011,45,11,Autumn,0,11,678,9,21
2011-11-10,1,4,2011,45,11,Autumn,0,11,679,9,18
2011-11-11,1,9,2011,45,11,Autumn,0,11,680,9,20
2011-11-12,1,6,2011,45,11,Autumn,0,11,681,9,16
2011-11-13,1,9,2011,45,11,Autumn,0,11,682,9,19
2011-11-14,1,5,2011,46,11,Autumn,0,11,683,9,24
2011-11-15,1,5,2011,46,11,Autumn,0,11,684,9,18
2011-11-16,1,1,2011,46,11,Autumn,0,11,685,9,22
2011-11-17,1,3,2011,46,11,Autumn,0,11,686,9,21
2011-11-18,1,5,2011,46,11,Autumn,0,11,687,9,13
2011-11-19,1,4,2011,46,11,Autumn,0,11,688,9,17
2011-11-20,1,3,2011,46,11,Autumn,0,11,689,9,15
2011-11-21,1,7,2011,47,11,Autumn,0,11,690,9,13
2011-11-22,1,5,2011,47,11,Autumn,0,11,691,9,14
2011-11-23,1,7,2011,47,11,Autumn,0,11,692,9,15
2011-11-24,1,6,2011,47,11,Autumn,0,11,693,9,20
2011-11-25,1,5,2011,47,11,Autumn,0,11,694,9,21
2011-11-26,1,7,2011,47,11,Autumn,0,11,695,9,18
2011-11-27,1,5,2011,47,11,Autumn,0,11,696,9,20
2011-11-28,1,7,2011,48,11,Autumn,0,11,697,9,17
2011-11-29,1,2,2011,48,11,Autumn,0,11,698,9,18
2011-11-30,1,3,2011,48,11,Autumn,0,11,699,9,13
2011-12-01,1,1,2011,48,12,Winter,0,11,700,9,15
2011-12-02,1,3,2011,48,12,Winter,0,11,701,9,21
2011-12-03,1,2,2011,48,12,Winter,0,11,702,9,17
2011-12-04,1,6,2011,48,12,Winter,0,11,703,9,21
2011-12-05,1,7,2011,49,12,Winter,0,11,704,9,16
2011-12-06,1,6,2011,49,12,Winter,0,11,705,9,16
2011-12-07,1,6,2011,49,12,Winter,0,11,706,9,19
2011-12-08,1,5,2011,49,12,Winter,0,11,707,9,16
2011-12-09,1,8,2011,49,12,Winter,0,11,708,9,24
2011-12-10,1,6,2011,49,12,Winter,0,11,709,9,16
2011-12-11,1,7,2011,49,12,Winter,0,11,710,9,14
2011-12-12,1,4,2011,50,12,Winter,0,11,711,9,13
2011-12-13,1,3,2011,50,12,Winter,0,11,712,9,18
2011-12-14,1,5,2011,50,12,Winter,0,11,713,9,17
2011-12-15,1,4,2011,50,12,Winter,0,11,714,9,15
2011-12-16,1,7,2011,50,12,Winter,0,11,715,9,24
2011-12-17,1,5,2011,50,12,Winter,0,11,716,9,26
2011-12-18,1,7,2011,50,12,Winter,0,11,717,9,20
2011-12-19,1,5,2011,51,12,Winter,0,11,718,9,13
2011-12-20,1,4,2011,51,12,Winter,0,11,719,9,10
2011-12-21,1,2,2011,51,12,Winter,0,11,720,9,14
2011-12-22,1,7,2011,51,12,Winter,0,11,721,9,13
2011-12-23,1,6,2011,51,12,Winter,0,11,722,9,13
2011-12-24,1,7,2011,51,12,Winter,0,11,723,9,19
2011-12-25,1,6,2011,51,12,Winter,0,11,724,9,15
2011-12-26,1,2,2011,52,12,Winter,0,11,725,9,22
2011-12-27,1,2,2011,52,12,Winter,0,11,726,9,19
2011-12-28,1,4,2011,52,12,Winter,0,11,727,9,19
2011-12-29,1,1,2011,52,12,Winter,0,11,728,9,15
2011-12-30,1,2,2011,52,12,Winter,0,11,729,9,19
2011-12-31,1,7,2011,52,12,Winter,0,11,730,9,21
2012-01-01,1,5,2011,52,1,Winter,0,11,731,9,22
2012-01-02,1,6,2012,1,1,Winter,0,12,732,11,25
2012-01-03,1,1,2012,1,1,Winter,0,12,733,11,21
2012-01-04,1,4,2012,1,1,Winter,0,12,734,11,18
2012-01-05,1,5,2012,1,1,Winter,0,12,735,11,20
2012-01-06,1,7,2012,1,1,Winter,0,12,736,11,22
2012-01-07,1,6,2012,1,1,Winter,0,12,737,11,20
2012-01-08,1,1,2012,1,1,Winter,0,12,738,11,15
2012-01-09,1,3,2012,2,1,Winter,0,12,739,11,16
2012-01-10,1,6,2012,2,1,Winter,0,12,740,11,19
2012-01-11,1,7,2012,2,1,Winter,0,12,741,11,19
2012-01-12,1,7,2012,2,1,Winter,0,12,742,11,18
2012-01-13,1,4,2012,2,1,Winter,0,12,743,11,15
2012-01-14,1,6,2012,2,1,Winter,0,12,744,11,16
2012-01-15,1,8,2012,2,1,Winter,0,12,745,11,21
2012-01-16,1,7,2012,3,1,Winter,0,12,746,11,21
2012-01-17,1,3,2012,3,1,Winter,0,12,747,11,24
2012-01-18,1,4,2012,3,1,Winter,0,12,748,11,25
2012-01-19,1,10,2012,3,1,Winter,0,12,749,11,26
2012-01-20,1,6,2012,3,1,Winter,0,12,750,11,23
2012-01-21,1,2,2012,3,1,Winter,0,12,751,11,19
2012-01-22,1,6,2012,3,1,Winter,0,12,752,11,22
2012-01-23,1,6,2012,4,1,Winter,0,12,753,11,26
2012-01-24,1,4,2012,4,1,Winter,0,12,754,11,27
2012-01-25,1,2,2012,4,1,Winter,0,12,755,11,23
2012-01-26,1,3,2012,4,1,Winter,0,12,756,11,30
2012-01-27,1,5,2012,4,1,Winter,0,12,757,11,30
2012-01-28,1,6,2012,4,1,Winter,0,12,758,11,26
2012-01-29,1,5,2012,4,1,Winter,0,12,759,11,31
2012-01-30,1,5,2012,5,1,Winter,0,12,760,11,28
2012-01-31,1,11,2012,5,1,Winter,0,12,761,11,19
2012-02-01,1,6,2012,5,2,Winter,0,12,762,11,20
2012-02-02,1,8,2012,5,2,Winter,0,12,763,11,19
2012-02-03,1,4,2012,5,2,Winter,0,12,764,11,19
2012-02-04,1,6,2012,5,2,Winter,0,12,765,11,24
2012-02-05,1,1,2012,5,2,Winter,0,12,766,11,25
2012-02-06,1,6,2012,6,2,Winter,0,12,767,11,23
2012-02-07,1,4,2012,6,2,Winter,0,12,768,11,31
2012-02-08,1,3,2012,6,2,Winter,0,12,769,11,27
2012-02-09,1,3,2012,6,2,Winter,0,12,770,11,22
2012-02-10,1,2,2012,6,2,Winter,0,12,771,11,19
2012-02-11,1,4,2012,6,2,Winter,0,12,772,11,16
2012-02-12,1,5,2012,6,2,Winter,0,12,773,11,18
2012-02-13,1,4,2012,7,2,Winter,0,12,774,11,17
2012-02-14,1,2,2012,7,2,Winter,0,12,775,11,18
2012-02-15,1,3,2012,7,2,Winter,0,12,776,11,17
2012-02-16,1,2,2012,7,2,Winter,0,12,777,11,21
2012-02-17,1,4,2012,7,2,Winter,0,12,778,11,18
2012-02-18,1,3,2012,7,2,Winter,0,12,779,11,13
2012-02-19,1,4,2012,7,2,Winter,0,12,780,11,20
2012-02-20,1,5,2012,8,2,Winter,0,12,781,11,20
2012-02-21,1,2,2012,8,2,Winter,0,12,782,11,28
2012-02-22,1,5,2012,8,2,Winter,0,12,783,11,19
2012-02-23,1,2,2012,8,2,Winter,0,12,784,11,21
2012-02-24,1,8,2012,8,2,Winter,0,12,785,11,14
2012-02-25,1,5,2012,8,2,Winter,0,12,786,11,10
2012-02-26,1,2,2012,8,2,Winter,0,12,787,11,14
2012-02-27,1,3,2012,9,2,Winter,0,12,788,11,23
2012-02-28,1,5,2012,9,2,Winter,0,12,789,11,25
2012-02-29,1,5,2012,9,2,Winter,0,12,790,11,23
2012-03-01,1,3,2012,9,3,Spring,1,12,791,30,39
2012-03-02,1,5,2012,9,3,Spring,1,12,792,30,47
2012-03-03,1,3,2012,9,3,Spring,1,12,793,30,60
2012-03-04,1,3,2012,9,3,Spring,1,12,794,30,55
2012-03-05,1,4,2012,10,3,Spring,1,12,795,30,52
2012-03-06,1,6,2012,10,3,Spring,1,12,796,30,73
2012-03-07,1,5,2012,10,3,Spring,1,12,797,30,69
2012-03-08,1,7,2012,10,3,Spring,1,12,798,30,74
2012-03-09,1,4,2012,10,3,Spring,1,12,799,30,68
2012-03-10,1,7,2012,10,3,Spring,1,12,800,30,63
2012-03-11,1,2,2012,10,3,Spring,1,12,801,30,61
2012-03-12,1,4,2012,11,3,Spring,1,12,802,30,60
2012-03-13,1,6,2012,11,3,Spring,1,12,803,30,67
2012-03-14,1,5,2012,11,3,Spring,1,12,804,30,70
2012-03-15,1,4,2012,11,3,Spring,1,12,805,30,75
2012-03-16,1,7,2012,11,3,Spring,1,12,806,30,72
2012-03-17,1,7,2012,11,3,Spring,1,12,807,30,70
2012-03-18,1,6,2012,11,3,Spring,1,12,808,30,74
2012-03-19,1,3,2012,12,3,Spring,1,12,809,30,70
2012-03-20,1,2,2012,12,3,Spring,1,12,810,30,57
2012-03-21,1,1,2012,12,3,Spring,1,12,811,30,57
2012-03-22,1,6,2012,12,3,Spring,1,12,812,30,70
2012-03-23,1,7,2012,12,3,Spring,1,12,813,30,69
2012-03-24,1,8,2012,12,3,Spring,1,12,814,30,62
2012-03-25,1,8,2012,12,3,Spring,1,12,815,30,62
2012-03-26,1,6,2012,13,3,Spring,1,12,816,30,68
2012-03-27,1,7,2012,13,3,Spring,1,12,817,30,56
2012-03-28,1,5,2012,13,3,Spring,1,12,818,30,56
2012-03-29,1,9,2012,13,3,Spring,1,12,819,30,64
2012-03-30,1,1,2012,13,3,Spring,1,12,820,30,50
2012-03-31,1,6,2012,13,3,Spring,1,12,821,30,56
2012-04-01,1,3,2012,13,4,Spring,1,12,822,30,59
2012-04-02,1,4,2012,14,4,Spring,1,12,823,30,58
2012-04-03,1,4,2012,14,4,Spring,1,12,824,30,68
2012-04-04,1,4,2012,14,4,Spring,1,12,825,30,65
2012-04-05,1,3,2012,14,4,Spring,1,12,826,30,65
2012-04-06,1,5,2012,14,4,Spring,1,12,827,30,50
2012-04-07,1,5,2012,14,4,Spring,1,12,828,30,62
2012-04-08,1,5,2012,14,4,Spring,1,12,829,30,63
2012-04-09,1,3,2012,15,4,Spring,1,12,830,30,55
2012-04-10,1,4,2012,15,4,Spring,1,12,831,30,57
2012-04-11,1,5,2012,15,4,Spring,1,12,832,30,52
2012-04-12,1,5,2012,15,4,Spring,1,12,833,30,52
2012-04-13,1,4,2012,15,4,Spring,1,12,834,30,55
2012-04-14,1,7,2012,15,4,Spring,1,12,835,30,50
2012-04-15,1,5,2012,15,4,Spring,1,12,836,30,54
2012-04-16,1,4,2012,16,4,Spring,1,12,837,30,51
2012-04-17,1,7,2012,16,4,Spring,1,12,838,30,58
2012-04-18,1,5,2012,16,4,Spring,1,12,839,30,61
2012-04-19,1,9,2012,16,4,Spring,1,12,840,30,71
2012-04-20,1,4,2012,16,4,Spring,1,12,841,30,67
2012-04-21,1,6,2012,16,4,Spring,1,12,842,30,61
2012-04-22,1,2,2012,16,4,Spring,1,12,843,30,65
2012-04-23,1,6,2012,17,4,Spring,1,12,844,30,52
2012-04-24,1,5,2012,17,4,Spring,1,12,845,30,48
2012-04-25,1,7,2012,17,4,Spring,1,12,846,30,48
2012-04-26,1,5,2012,17,4,Spring,1,12,847,30,59
2012-04-27,1,1,2012,17,4,Spring,1,12,848,30,64
2012-04-28,1,4,2012,17,4,Spring,1,12,849,30,61
2012-04-29,1,3,2012,17,4,Spring,1,12,850,30,54
2012-04-30,1,4,2012,18,4,Spring,1,12,851,30,52
2012-05-01,1,3,2012,18,5,Spring,1,12,852,30,62
2012-05-02,1,5,2012,18,5,Spring,1,12,853,30,67
2012-05-03,1,8,2012,18,5,Spring,1,12,854,30,66
2012-05-04,1,1,2012,18,5,Spring,1,12,855,30,64
2012-05-05,1,5,2012,18,5,Spring,1,12,856,30,67
2012-05-06,1,5,2012,18,5,Spring,1,12,857,30,56
2012-05-07,1,4,2012,19,5,Spring,1,12,858,30,57
2012-05-08,1,6,2012,19,5,Spring,1,12,859,30,57
2012-05-09,1,4,2012,19,5,Spring,1,12,860,30,63
2012-05-10,1,8,2012,19,5,Spring,1,12,861,30,61
2012-05-11,1,1,2012,19,5,Spring,1,12,862,30,72
2012-05-12,1,13,2012,19,5,Spring,1,12,863,30,66
2012-05-13,1,3,2012,19,5,Spring,1,12,864,30,66
